Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Cilindrada_motos,Nombre_motos
2015,6,Gràcia,29,el Coll,126 a 200,98
2015,6,Gràcia,30,la Salut,126 a 200,205
2015,6,Gràcia,31,la Vila de Gràcia,126 a 200,643
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,126 a 200,444
2015,7,Horta-Guinardó,33,el Baix Guinardó,126 a 200,294
2015,7,Horta-Guinardó,34,Can Baró,126 a 200,129
2015,7,Horta-Guinardó,35,el Guinardó,126 a 200,421
2015,7,Horta-Guinardó,36,la Font d'en Fargues,126 a 200,154
2015,7,Horta-Guinardó,37,el Carmel,126 a 200,287
2015,7,Horta-Guinardó,38,la Teixonera,126 a 200,111
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,126 a 200,61
2015,7,Horta-Guinardó,40,Montbau,126 a 200,36
2015,7,Horta-Guinardó,41,la Vall d'Hebron,126 a 200,41
2015,7,Horta-Guinardó,42,la Clota,126 a 200,5
2015,7,Horta-Guinardó,43,Horta,126 a 200,271
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,126 a 200,174
2015,8,Nou Barris,45,Porta,126 a 200,126
2015,8,Nou Barris,46,el Turó de la Peira,126 a 200,65
2015,8,Nou Barris,47,Can Peguera,126 a 200,13
2015,8,Nou Barris,48,la Guineueta,126 a 200,85
2015,8,Nou Barris,49,Canyelles,126 a 200,32
2015,8,Nou Barris,50,les Roquetes,126 a 200,58
2015,8,Nou Barris,51,Verdun,126 a 200,51
2015,8,Nou Barris,52,la Prosperitat,126 a 200,109
2015,8,Nou Barris,53,la Trinitat Nova,126 a 200,20
2015,8,Nou Barris,54,Torre Baró,126 a 200,11
2015,8,Nou Barris,55,Ciutat Meridiana,126 a 200,30
2015,8,Nou Barris,56,Vallbona,126 a 200,6
2015,9,Sant Andreu,57,la Trinitat Vella,126 a 200,33
2015,9,Sant Andreu,58,Baró de Viver,126 a 200,7
2015,9,Sant Andreu,59,el Bon Pastor,126 a 200,52
2015,9,Sant Andreu,60,Sant Andreu,126 a 200,364
2015,9,Sant Andreu,61,la Sagrera,126 a 200,206
2015,9,Sant Andreu,62,el Congrés i els Indians,126 a 200,106
2015,9,Sant Andreu,63,Navas,126 a 200,173
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,126 a 200,352
2015,10,Sant Martí,65,el Clot,126 a 200,222
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,126 a 200,151
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,126 a 200,112
2015,10,Sant Martí,68,el Poblenou,126 a 200,251
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,126 a 200,104
2015,10,Sant Martí,70,el Besòs i el Maresme,126 a 200,72
2015,10,Sant Martí,71,Provençals del Poblenou,126 a 200,124
2015,10,Sant Martí,72,Sant Martí de Provençals,126 a 200,181
2015,10,Sant Martí,73,la Verneda i la Pau,126 a 200,140
2015,99,No consta,99,No consta,126 a 200,38
2015,1,Ciutat Vella,1,el Raval,201 a 250 cc,234
2015,1,Ciutat Vella,2,el Barri Gòtic,201 a 250 cc,444
2015,1,Ciutat Vella,3,la Barceloneta,201 a 250 cc,99
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",201 a 250 cc,160
2015,2,Eixample,5,el Fort Pienc,201 a 250 cc,319
2015,2,Eixample,6,la Sagrada Família,201 a 250 cc,493
2015,2,Eixample,7,la Dreta de l'Eixample,201 a 250 cc,698
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,201 a 250 cc,550
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,201 a 250 cc,684
2015,2,Eixample,10,Sant Antoni,201 a 250 cc,398
2015,3,Sants-Montjuïc,11,el Poble Sec,201 a 250 cc,312
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,201 a 250 cc,44
2015,3,Sants-Montjuïc,13,la Marina de Port,201 a 250 cc,267
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,201 a 250 cc,121
2015,3,Sants-Montjuïc,15,Hostafrancs,201 a 250 cc,111
2015,3,Sants-Montjuïc,16,la Bordeta,201 a 250 cc,191
2015,3,Sants-Montjuïc,17,Sants - Badal,201 a 250 cc,219
2015,3,Sants-Montjuïc,18,Sants,201 a 250 cc,409
2015,4,Les Corts,19,les Corts,201 a 250 cc,658
2015,4,Les Corts,20,la Maternitat i Sant Ramon,201 a 250 cc,329
2015,4,Les Corts,21,Pedralbes,201 a 250 cc,255
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",201 a 250 cc,98
2015,5,Sarrià-Sant Gervasi,23,Sarrià,201 a 250 cc,480
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,201 a 250 cc,356
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,201 a 250 cc,478
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,201 a 250 cc,1036
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,201 a 250 cc,515
