Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Antiguitat,Nombre_motos
2014,7,Horta-Guinardó,43,Horta,Menys d'un any d'antiguitat,154
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Menys d'un any d'antiguitat,116
2014,8,Nou Barris,45,Porta,Menys d'un any d'antiguitat,100
2014,8,Nou Barris,46,el Turó de la Peira,Menys d'un any d'antiguitat,58
2014,8,Nou Barris,47,Can Peguera,Menys d'un any d'antiguitat,11
2014,8,Nou Barris,48,la Guineueta,Menys d'un any d'antiguitat,62
2014,8,Nou Barris,49,Canyelles,Menys d'un any d'antiguitat,28
2014,8,Nou Barris,50,les Roquetes,Menys d'un any d'antiguitat,50
2014,8,Nou Barris,51,Verdun,Menys d'un any d'antiguitat,41
2014,8,Nou Barris,52,la Prosperitat,Menys d'un any d'antiguitat,108
2014,8,Nou Barris,53,la Trinitat Nova,Menys d'un any d'antiguitat,13
2014,8,Nou Barris,54,Torre Baró,Menys d'un any d'antiguitat,8
2014,8,Nou Barris,55,Ciutat Meridiana,Menys d'un any d'antiguitat,23
2014,8,Nou Barris,56,Vallbona,Menys d'un any d'antiguitat,5
2014,9,Sant Andreu,57,la Trinitat Vella,Menys d'un any d'antiguitat,29
2014,9,Sant Andreu,58,Baró de Viver,Menys d'un any d'antiguitat,11
2014,9,Sant Andreu,59,el Bon Pastor,Menys d'un any d'antiguitat,58
2014,9,Sant Andreu,60,Sant Andreu,Menys d'un any d'antiguitat,294
2014,9,Sant Andreu,61,la Sagrera,Menys d'un any d'antiguitat,134
2014,9,Sant Andreu,62,el Congrés i els Indians,Menys d'un any d'antiguitat,66
2014,9,Sant Andreu,63,Navas,Menys d'un any d'antiguitat,109
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Menys d'un any d'antiguitat,182
2014,10,Sant Martí,65,el Clot,Menys d'un any d'antiguitat,146
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Menys d'un any d'antiguitat,96
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Menys d'un any d'antiguitat,77
2014,10,Sant Martí,68,el Poblenou,Menys d'un any d'antiguitat,189
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Menys d'un any d'antiguitat,86
2014,10,Sant Martí,70,el Besòs i el Maresme,Menys d'un any d'antiguitat,64
2014,10,Sant Martí,71,Provençals del Poblenou,Menys d'un any d'antiguitat,128
2014,10,Sant Martí,72,Sant Martí de Provençals,Menys d'un any d'antiguitat,111
2014,10,Sant Martí,73,la Verneda i la Pau,Menys d'un any d'antiguitat,131
2014,99,No consta,99,No consta,Menys d'un any d'antiguitat,15
2014,1,Ciutat Vella,1,el Raval,1 any,118
2014,1,Ciutat Vella,2,el Barri Gòtic,1 any,229
2014,1,Ciutat Vella,3,la Barceloneta,1 any,430
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1 any,93
2014,2,Eixample,5,el Fort Pienc,1 any,159
2014,2,Eixample,6,la Sagrada Família,1 any,294
2014,2,Eixample,7,la Dreta de l'Eixample,1 any,370
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,1 any,330
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,1 any,339
2014,2,Eixample,10,Sant Antoni,1 any,197
2014,3,Sants-Montjuïc,11,el Poble Sec,1 any,141
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,1 any,12
2014,3,Sants-Montjuïc,13,la Marina de Port,1 any,161
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,1 any,57
2014,3,Sants-Montjuïc,15,Hostafrancs,1 any,64
2014,3,Sants-Montjuïc,16,la Bordeta,1 any,102
2014,3,Sants-Montjuïc,17,Sants - Badal,1 any,88
2014,3,Sants-Montjuïc,18,Sants,1 any,181
2014,4,Les Corts,19,les Corts,1 any,285
2014,4,Les Corts,20,la Maternitat i Sant Ramon,1 any,162
2014,4,Les Corts,21,Pedralbes,1 any,110
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1 any,31
2014,5,Sarrià-Sant Gervasi,23,Sarrià,1 any,218
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,1 any,179
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,1 any,299
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,1 any,573
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,1 any,240
2014,6,Gràcia,28,Vallcarca i els Penitents,1 any,112
2014,6,Gràcia,29,el Coll,1 any,59
2014,6,Gràcia,30,la Salut,1 any,86
2014,6,Gràcia,31,la Vila de Gràcia,1 any,282
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,1 any,209
2014,7,Horta-Guinardó,33,el Baix Guinardó,1 any,138
2014,7,Horta-Guinardó,34,Can Baró,1 any,57
2014,7,Horta-Guinardó,35,el Guinardó,1 any,168
2014,7,Horta-Guinardó,36,la Font d'en Fargues,1 any,78
2014,7,Horta-Guinardó,37,el Carmel,1 any,151
2014,7,Horta-Guinardó,38,la Teixonera,1 any,75
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,1 any,31
2014,7,Horta-Guinardó,40,Montbau,1 any,34
2014,7,Horta-Guinardó,41,la Vall d'Hebron,1 any,20
2014,7,Horta-Guinardó,42,la Clota,1 any,2
2014,7,Horta-Guinardó,43,Horta,1 any,140
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1 any,109
2014,8,Nou Barris,45,Porta,1 any,84
2014,8,Nou Barris,46,el Turó de la Peira,1 any,39
2014,8,Nou Barris,47,Can Peguera,1 any,7
2014,8,Nou Barris,48,la Guineueta,1 any,51
2014,8,Nou Barris,49,Canyelles,1 any,30
2014,8,Nou Barris,50,les Roquetes,1 any,41
2014,8,Nou Barris,51,Verdun,1 any,39
2014,8,Nou Barris,52,la Prosperitat,1 any,83
2014,8,Nou Barris,53,la Trinitat Nova,1 any,16
2014,8,Nou Barris,54,Torre Baró,1 any,11
2014,8,Nou Barris,55,Ciutat Meridiana,1 any,13
2014,8,Nou Barris,56,Vallbona,1 any,4
2014,9,Sant Andreu,57,la Trinitat Vella,1 any,31
2014,9,Sant Andreu,58,Baró de Viver,1 any,4
2014,9,Sant Andreu,59,el Bon Pastor,1 any,51
2014,9,Sant Andreu,60,Sant Andreu,1 any,260
2014,9,Sant Andreu,61,la Sagrera,1 any,100
2014,9,Sant Andreu,62,el Congrés i els Indians,1 any,50
2014,9,Sant Andreu,63,Navas,1 any,118
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,1 any,183
2014,10,Sant Martí,65,el Clot,1 any,113
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1 any,92
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,1 any,63
2014,10,Sant Martí,68,el Poblenou,1 any,143
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1 any,78
2014,10,Sant Martí,70,el Besòs i el Maresme,1 any,47
2014,10,Sant Martí,71,Provençals del Poblenou,1 any,120
2014,10,Sant Martí,72,Sant Martí de Provençals,1 any,116
2014,10,Sant Martí,73,la Verneda i la Pau,1 any,103
2014,99,No consta,99,No consta,1 any,8
2014,1,Ciutat Vella,1,el Raval,2 anys,161
2014,1,Ciutat Vella,2,el Barri Gòtic,2 anys,283
2014,1,Ciutat Vella,3,la Barceloneta,2 anys,67
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",2 anys,106
2014,2,Eixample,5,el Fort Pienc,2 anys,188
2014,2,Eixample,6,la Sagrada Família,2 anys,281
2014,2,Eixample,7,la Dreta de l'Eixample,2 anys,356
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2 anys,340
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,2 anys,363
2014,2,Eixample,10,Sant Antoni,2 anys,172
2014,3,Sants-Montjuïc,11,el Poble Sec,2 anys,151
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,2 anys,19
2014,3,Sants-Montjuïc,13,la Marina de Port,2 anys,151
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,2 anys,47
2014,3,Sants-Montjuïc,15,Hostafrancs,2 anys,72
2014,3,Sants-Montjuïc,16,la Bordeta,2 anys,87
2014,3,Sants-Montjuïc,17,Sants - Badal,2 anys,109
2014,3,Sants-Montjuïc,18,Sants,2 anys,200
2014,4,Les Corts,19,les Corts,2 anys,315
2014,4,Les Corts,20,la Maternitat i Sant Ramon,2 anys,165
2014,4,Les Corts,21,Pedralbes,2 anys,118
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2 anys,38
2014,5,Sarrià-Sant Gervasi,23,Sarrià,2 anys,242
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,2 anys,178
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2 anys,257
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2 anys,574
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2 anys,281
2014,6,Gràcia,28,Vallcarca i els Penitents,2 anys,108
2014,6,Gràcia,29,el Coll,2 anys,48
2014,6,Gràcia,30,la Salut,2 anys,80
2014,6,Gràcia,31,la Vila de Gràcia,2 anys,300
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2 anys,197
2014,7,Horta-Guinardó,33,el Baix Guinardó,2 anys,157
2014,7,Horta-Guinardó,34,Can Baró,2 anys,59
2014,7,Horta-Guinardó,35,el Guinardó,2 anys,167
2014,7,Horta-Guinardó,36,la Font d'en Fargues,2 anys,78
2014,7,Horta-Guinardó,37,el Carmel,2 anys,170
2014,7,Horta-Guinardó,38,la Teixonera,2 anys,54
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,2 anys,23
2014,7,Horta-Guinardó,40,Montbau,2 anys,22
2014,7,Horta-Guinardó,41,la Vall d'Hebron,2 anys,22
2014,7,Horta-Guinardó,42,la Clota,2 anys,0
2014,7,Horta-Guinardó,43,Horta,2 anys,146
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2 anys,127
2014,8,Nou Barris,45,Porta,2 anys,90
2014,8,Nou Barris,46,el Turó de la Peira,2 anys,42
2014,8,Nou Barris,47,Can Peguera,2 anys,9
2014,8,Nou Barris,48,la Guineueta,2 anys,65
2014,8,Nou Barris,49,Canyelles,2 anys,30
2014,8,Nou Barris,50,les Roquetes,2 anys,39
2014,8,Nou Barris,51,Verdun,2 anys,36
2014,8,Nou Barris,52,la Prosperitat,2 anys,103
2014,8,Nou Barris,53,la Trinitat Nova,2 anys,15
2014,8,Nou Barris,54,Torre Baró,2 anys,8
2014,8,Nou Barris,55,Ciutat Meridiana,2 anys,17
2014,8,Nou Barris,56,Vallbona,2 anys,4
2014,9,Sant Andreu,57,la Trinitat Vella,2 anys,27
2014,9,Sant Andreu,58,Baró de Viver,2 anys,4
2014,9,Sant Andreu,59,el Bon Pastor,2 anys,51
2014,9,Sant Andreu,60,Sant Andreu,2 anys,274
2014,9,Sant Andreu,61,la Sagrera,2 anys,132
2014,9,Sant Andreu,62,el Congrés i els Indians,2 anys,60
2014,9,Sant Andreu,63,Navas,2 anys,93
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,2 anys,202
2014,10,Sant Martí,65,el Clot,2 anys,127
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,2 anys,70
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,2 anys,70
2014,10,Sant Martí,68,el Poblenou,2 anys,171
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,2 anys,103
2014,10,Sant Martí,70,el Besòs i el Maresme,2 anys,54
2014,10,Sant Martí,71,Provençals del Poblenou,2 anys,102
2014,10,Sant Martí,72,Sant Martí de Provençals,2 anys,124
2014,10,Sant Martí,73,la Verneda i la Pau,2 anys,94
2014,99,No consta,99,No consta,2 anys,6
2014,1,Ciutat Vella,1,el Raval,3 anys,151
2014,1,Ciutat Vella,2,el Barri Gòtic,3 anys,329
2014,1,Ciutat Vella,3,la Barceloneta,3 anys,182
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",3 anys,86
2014,2,Eixample,5,el Fort Pienc,3 anys,185
2014,2,Eixample,6,la Sagrada Família,3 anys,361
2014,2,Eixample,7,la Dreta de l'Eixample,3 anys,430
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,3 anys,347
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,3 anys,423
2014,2,Eixample,10,Sant Antoni,3 anys,235
2014,3,Sants-Montjuïc,11,el Poble Sec,3 anys,212
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3 anys,8
2014,3,Sants-Montjuïc,13,la Marina de Port,3 anys,191
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,3 anys,60
2014,3,Sants-Montjuïc,15,Hostafrancs,3 anys,72
2014,3,Sants-Montjuïc,16,la Bordeta,3 anys,78
2014,3,Sants-Montjuïc,17,Sants - Badal,3 anys,128
2014,3,Sants-Montjuïc,18,Sants,3 anys,227
2014,4,Les Corts,19,les Corts,3 anys,385
2014,4,Les Corts,20,la Maternitat i Sant Ramon,3 anys,197
2014,4,Les Corts,21,Pedralbes,3 anys,140
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3 anys,37
2014,5,Sarrià-Sant Gervasi,23,Sarrià,3 anys,260
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,3 anys,207
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,3 anys,280
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,3 anys,559
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,3 anys,268
2014,6,Gràcia,28,Vallcarca i els Penitents,3 anys,146
2014,6,Gràcia,29,el Coll,3 anys,67
2014,6,Gràcia,30,la Salut,3 anys,105
2014,6,Gràcia,31,la Vila de Gràcia,3 anys,308
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,3 anys,262
2014,7,Horta-Guinardó,33,el Baix Guinardó,3 anys,176
2014,7,Horta-Guinardó,34,Can Baró,3 anys,63
2014,7,Horta-Guinardó,35,el Guinardó,3 anys,209
2014,7,Horta-Guinardó,36,la Font d'en Fargues,3 anys,101
2014,7,Horta-Guinardó,37,el Carmel,3 anys,179
2014,7,Horta-Guinardó,38,la Teixonera,3 anys,94
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,3 anys,40
2014,7,Horta-Guinardó,40,Montbau,3 anys,22
2014,7,Horta-Guinardó,41,la Vall d'Hebron,3 anys,41
2014,7,Horta-Guinardó,42,la Clota,3 anys,5
2014,7,Horta-Guinardó,43,Horta,3 anys,164
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3 anys,131
2014,8,Nou Barris,45,Porta,3 anys,97
2014,8,Nou Barris,46,el Turó de la Peira,3 anys,51
2014,8,Nou Barris,47,Can Peguera,3 anys,10
2014,8,Nou Barris,48,la Guineueta,3 anys,57
2014,8,Nou Barris,49,Canyelles,3 anys,30
2014,8,Nou Barris,50,les Roquetes,3 anys,56
2014,8,Nou Barris,51,Verdun,3 anys,44
2014,8,Nou Barris,52,la Prosperitat,3 anys,104
2014,8,Nou Barris,53,la Trinitat Nova,3 anys,11
2014,8,Nou Barris,54,Torre Baró,3 anys,2
2014,8,Nou Barris,55,Ciutat Meridiana,3 anys,16
2014,8,Nou Barris,56,Vallbona,3 anys,3
2014,9,Sant Andreu,57,la Trinitat Vella,3 anys,36
2014,9,Sant Andreu,58,Baró de Viver,3 anys,7
2014,9,Sant Andreu,59,el Bon Pastor,3 anys,64
2014,9,Sant Andreu,60,Sant Andreu,3 anys,292
2014,9,Sant Andreu,61,la Sagrera,3 anys,137
2014,9,Sant Andreu,62,el Congrés i els Indians,3 anys,70
2014,9,Sant Andreu,63,Navas,3 anys,105
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,3 anys,206
2014,10,Sant Martí,65,el Clot,3 anys,150
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,3 anys,82
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,3 anys,83
2014,10,Sant Martí,68,el Poblenou,3 anys,200
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,3 anys,89
2014,10,Sant Martí,70,el Besòs i el Maresme,3 anys,65
2014,10,Sant Martí,71,Provençals del Poblenou,3 anys,103
2014,10,Sant Martí,72,Sant Martí de Provençals,3 anys,108
2014,10,Sant Martí,73,la Verneda i la Pau,3 anys,112
2014,99,No consta,99,No consta,3 anys,7
2014,1,Ciutat Vella,1,el Raval,4 anys,152
2014,1,Ciutat Vella,2,el Barri Gòtic,4 anys,315
2014,1,Ciutat Vella,3,la Barceloneta,4 anys,132
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",4 anys,126
2014,2,Eixample,5,el Fort Pienc,4 anys,234
2014,2,Eixample,6,la Sagrada Família,4 anys,445
2014,2,Eixample,7,la Dreta de l'Eixample,4 anys,488
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,4 anys,440
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,4 anys,540
2014,2,Eixample,10,Sant Antoni,4 anys,281
2014,3,Sants-Montjuïc,11,el Poble Sec,4 anys,245
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,4 anys,31
2014,3,Sants-Montjuïc,13,la Marina de Port,4 anys,199
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,4 anys,70
2014,3,Sants-Montjuïc,15,Hostafrancs,4 anys,101
2014,3,Sants-Montjuïc,16,la Bordeta,4 anys,140
2014,3,Sants-Montjuïc,17,Sants - Badal,4 anys,168
2014,3,Sants-Montjuïc,18,Sants,4 anys,326
2014,4,Les Corts,19,les Corts,4 anys,456
2014,4,Les Corts,20,la Maternitat i Sant Ramon,4 anys,247
2014,4,Les Corts,21,Pedralbes,4 anys,187
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",4 anys,61
2014,5,Sarrià-Sant Gervasi,23,Sarrià,4 anys,395
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,4 anys,282
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,4 anys,353
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,4 anys,794
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,4 anys,360
2014,6,Gràcia,28,Vallcarca i els Penitents,4 anys,174
2014,6,Gràcia,29,el Coll,4 anys,71
2014,6,Gràcia,30,la Salut,4 anys,163
2014,6,Gràcia,31,la Vila de Gràcia,4 anys,445
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,4 anys,304
2014,7,Horta-Guinardó,33,el Baix Guinardó,4 anys,234
2014,7,Horta-Guinardó,34,Can Baró,4 anys,95
2014,7,Horta-Guinardó,35,el Guinardó,4 anys,274
2014,7,Horta-Guinardó,36,la Font d'en Fargues,4 anys,127
2014,7,Horta-Guinardó,37,el Carmel,4 anys,242
2014,7,Horta-Guinardó,38,la Teixonera,4 anys,95
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,4 anys,46
2014,7,Horta-Guinardó,40,Montbau,4 anys,32
2014,7,Horta-Guinardó,41,la Vall d'Hebron,4 anys,30
2014,7,Horta-Guinardó,42,la Clota,4 anys,2
2014,7,Horta-Guinardó,43,Horta,4 anys,210
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4 anys,160
2014,8,Nou Barris,45,Porta,4 anys,146
2014,8,Nou Barris,46,el Turó de la Peira,4 anys,78
2014,8,Nou Barris,47,Can Peguera,4 anys,11
2014,8,Nou Barris,48,la Guineueta,4 anys,73
2014,8,Nou Barris,49,Canyelles,4 anys,42
2014,8,Nou Barris,50,les Roquetes,4 anys,72
2014,8,Nou Barris,51,Verdun,4 anys,55
2014,8,Nou Barris,52,la Prosperitat,4 anys,146
2014,8,Nou Barris,53,la Trinitat Nova,4 anys,21
2014,8,Nou Barris,54,Torre Baró,4 anys,9
2014,8,Nou Barris,55,Ciutat Meridiana,4 anys,27
2014,8,Nou Barris,56,Vallbona,4 anys,3
2014,9,Sant Andreu,57,la Trinitat Vella,4 anys,25
2014,9,Sant Andreu,58,Baró de Viver,4 anys,18
2014,9,Sant Andreu,59,el Bon Pastor,4 anys,53
2014,9,Sant Andreu,60,Sant Andreu,4 anys,378
2014,9,Sant Andreu,61,la Sagrera,4 anys,191
2014,9,Sant Andreu,62,el Congrés i els Indians,4 anys,99
2014,9,Sant Andreu,63,Navas,4 anys,173
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,4 anys,244
2014,10,Sant Martí,65,el Clot,4 anys,200
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,4 anys,122
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,4 anys,99
2014,10,Sant Martí,68,el Poblenou,4 anys,258
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,4 anys,102
2014,10,Sant Martí,70,el Besòs i el Maresme,4 anys,75
2014,10,Sant Martí,71,Provençals del Poblenou,4 anys,160
2014,10,Sant Martí,72,Sant Martí de Provençals,4 anys,138
2014,10,Sant Martí,73,la Verneda i la Pau,4 anys,140
2014,99,No consta,99,No consta,4 anys,8
2014,1,Ciutat Vella,1,el Raval,5 anys,125
2014,1,Ciutat Vella,2,el Barri Gòtic,5 anys,344
2014,1,Ciutat Vella,3,la Barceloneta,5 anys,84
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5 anys,127
2014,2,Eixample,5,el Fort Pienc,5 anys,219
2014,2,Eixample,6,la Sagrada Família,5 anys,362
2014,2,Eixample,7,la Dreta de l'Eixample,5 anys,433
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,5 anys,351
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,5 anys,476
2014,2,Eixample,10,Sant Antoni,5 anys,227
2014,3,Sants-Montjuïc,11,el Poble Sec,5 anys,216
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,5 anys,44
2014,3,Sants-Montjuïc,13,la Marina de Port,5 anys,182
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,5 anys,63
2014,3,Sants-Montjuïc,15,Hostafrancs,5 anys,80
2014,3,Sants-Montjuïc,16,la Bordeta,5 anys,136
2014,3,Sants-Montjuïc,17,Sants - Badal,5 anys,108
2014,3,Sants-Montjuïc,18,Sants,5 anys,282
2014,4,Les Corts,19,les Corts,5 anys,410
2014,4,Les Corts,20,la Maternitat i Sant Ramon,5 anys,215
2014,4,Les Corts,21,Pedralbes,5 anys,173
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5 anys,27
2014,5,Sarrià-Sant Gervasi,23,Sarrià,5 anys,294
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,5 anys,211
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5 anys,323
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,5 anys,618
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,5 anys,322
2014,6,Gràcia,28,Vallcarca i els Penitents,5 anys,139
2014,6,Gràcia,29,el Coll,5 anys,75
2014,6,Gràcia,30,la Salut,5 anys,125
2014,6,Gràcia,31,la Vila de Gràcia,5 anys,410
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,5 anys,319
2014,7,Horta-Guinardó,33,el Baix Guinardó,5 anys,191
2014,7,Horta-Guinardó,34,Can Baró,5 anys,101
2014,7,Horta-Guinardó,35,el Guinardó,5 anys,261
2014,7,Horta-Guinardó,36,la Font d'en Fargues,5 anys,105
2014,7,Horta-Guinardó,37,el Carmel,5 anys,233
2014,7,Horta-Guinardó,38,la Teixonera,5 anys,102
