Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Tipus_Vehicles,Desc_tipus_propietari,Nombre
2017,1,Ciutat Vella,2,el Barri Gòtic,28,Motos,Subjecte Jurídic,19
2017,1,Ciutat Vella,2,el Barri Gòtic,28,Motos,Subjecte Físic,181
2017,1,Ciutat Vella,2,el Barri Gòtic,29,Turismes,Subjecte Jurídic,33
2017,1,Ciutat Vella,2,el Barri Gòtic,29,Turismes,Subjecte Físic,178
2017,1,Ciutat Vella,2,el Barri Gòtic,29,Turismes,Altres,1
2017,1,Ciutat Vella,2,el Barri Gòtic,29,Motos,Subjecte Jurídic,16
2017,1,Ciutat Vella,2,el Barri Gòtic,29,Motos,Subjecte Físic,137
2017,1,Ciutat Vella,2,el Barri Gòtic,30,Turismes,Subjecte Jurídic,160
2017,1,Ciutat Vella,2,el Barri Gòtic,30,Turismes,Subjecte Físic,324
2017,1,Ciutat Vella,2,el Barri Gòtic,30,Motos,Subjecte Jurídic,340
2017,1,Ciutat Vella,2,el Barri Gòtic,30,Motos,Subjecte Físic,178
2017,1,Ciutat Vella,2,el Barri Gòtic,31,Turismes,Subjecte Jurídic,84
2017,1,Ciutat Vella,2,el Barri Gòtic,31,Turismes,Subjecte Físic,242
2017,1,Ciutat Vella,2,el Barri Gòtic,31,Motos,Subjecte Jurídic,95
2017,1,Ciutat Vella,2,el Barri Gòtic,31,Motos,Subjecte Físic,145
2017,1,Ciutat Vella,3,la Barceloneta,32,Turismes,Subjecte Jurídic,76
2017,1,Ciutat Vella,3,la Barceloneta,32,Turismes,Subjecte Físic,403
2017,1,Ciutat Vella,3,la Barceloneta,32,Motos,Subjecte Jurídic,298
2017,1,Ciutat Vella,3,la Barceloneta,32,Motos,Subjecte Físic,223
2017,1,Ciutat Vella,3,la Barceloneta,33,Turismes,Subjecte Jurídic,2
2017,1,Ciutat Vella,3,la Barceloneta,33,Turismes,Subjecte Físic,211
2017,1,Ciutat Vella,3,la Barceloneta,33,Motos,Subjecte Jurídic,4
2017,1,Ciutat Vella,3,la Barceloneta,33,Motos,Subjecte Físic,130
2017,1,Ciutat Vella,3,la Barceloneta,34,Turismes,Subjecte Jurídic,2
2017,1,Ciutat Vella,3,la Barceloneta,34,Turismes,Subjecte Físic,210
2017,1,Ciutat Vella,3,la Barceloneta,34,Turismes,Altres,1
2017,1,Ciutat Vella,3,la Barceloneta,34,Motos,Subjecte Físic,92
2017,1,Ciutat Vella,3,la Barceloneta,35,Turismes,Subjecte Jurídic,15
2017,1,Ciutat Vella,3,la Barceloneta,35,Turismes,Subjecte Físic,234
2017,1,Ciutat Vella,3,la Barceloneta,35,Motos,Subjecte Jurídic,1
2017,1,Ciutat Vella,3,la Barceloneta,35,Motos,Subjecte Físic,97
2017,1,Ciutat Vella,3,la Barceloneta,36,Turismes,Subjecte Jurídic,27
2017,1,Ciutat Vella,3,la Barceloneta,36,Turismes,Subjecte Físic,248
2017,1,Ciutat Vella,3,la Barceloneta,36,Motos,Subjecte Jurídic,4
2017,1,Ciutat Vella,3,la Barceloneta,36,Motos,Subjecte Físic,100
2017,1,Ciutat Vella,3,la Barceloneta,37,Turismes,Subjecte Jurídic,5
2017,1,Ciutat Vella,3,la Barceloneta,37,Turismes,Subjecte Físic,299
2017,1,Ciutat Vella,3,la Barceloneta,37,Motos,Subjecte Físic,139
2017,1,Ciutat Vella,3,la Barceloneta,38,Turismes,Subjecte Jurídic,12
2017,1,Ciutat Vella,3,la Barceloneta,38,Turismes,Subjecte Físic,257
2017,1,Ciutat Vella,3,la Barceloneta,38,Motos,Subjecte Físic,121
2017,1,Ciutat Vella,3,la Barceloneta,39,Turismes,Subjecte Jurídic,33
2017,1,Ciutat Vella,3,la Barceloneta,39,Turismes,Subjecte Físic,269
2017,1,Ciutat Vella,3,la Barceloneta,39,Motos,Subjecte Jurídic,1
2017,1,Ciutat Vella,3,la Barceloneta,39,Motos,Subjecte Físic,156
2017,1,Ciutat Vella,3,la Barceloneta,40,Turismes,Subjecte Jurídic,21
2017,1,Ciutat Vella,3,la Barceloneta,40,Turismes,Subjecte Físic,245
2017,1,Ciutat Vella,3,la Barceloneta,40,Motos,Subjecte Jurídic,19
2017,1,Ciutat Vella,3,la Barceloneta,40,Motos,Subjecte Físic,108
2017,1,Ciutat Vella,3,la Barceloneta,41,Turismes,Subjecte Jurídic,26
2017,1,Ciutat Vella,3,la Barceloneta,41,Turismes,Subjecte Físic,266
2017,1,Ciutat Vella,3,la Barceloneta,41,Motos,Subjecte Jurídic,7
2017,1,Ciutat Vella,3,la Barceloneta,41,Motos,Subjecte Físic,180
2017,1,Ciutat Vella,3,la Barceloneta,42,Turismes,Subjecte Jurídic,22
2017,1,Ciutat Vella,3,la Barceloneta,42,Turismes,Subjecte Físic,364
2017,1,Ciutat Vella,3,la Barceloneta,42,Motos,Subjecte Jurídic,5
2017,1,Ciutat Vella,3,la Barceloneta,42,Motos,Subjecte Físic,166
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Turismes,Subjecte Jurídic,54
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Turismes,Subjecte Físic,275
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Motos,Subjecte Jurídic,146
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Motos,Subjecte Físic,177
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Turismes,Subjecte Jurídic,63
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Turismes,Subjecte Físic,260
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Motos,Subjecte Jurídic,26
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Motos,Subjecte Físic,202
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Turismes,Subjecte Jurídic,36
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Turismes,Subjecte Físic,293
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Motos,Subjecte Jurídic,12
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Motos,Subjecte Físic,176
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Motos,Altres,1
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Turismes,Subjecte Jurídic,37
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Turismes,Subjecte Físic,236
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Motos,Subjecte Jurídic,38
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Motos,Subjecte Físic,172
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Turismes,Subjecte Jurídic,44
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Turismes,Subjecte Físic,235
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Motos,Subjecte Jurídic,8
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Motos,Subjecte Físic,148
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Turismes,Subjecte Jurídic,19
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Turismes,Subjecte Físic,296
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Motos,Subjecte Jurídic,11
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Motos,Subjecte Físic,165
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Turismes,Subjecte Jurídic,33
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Turismes,Subjecte Físic,202
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Motos,Subjecte Jurídic,15
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,Motos,Subjecte Físic,142
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Turismes,Subjecte Jurídic,13
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Turismes,Subjecte Físic,191
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Motos,Subjecte Jurídic,2
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,Motos,Subjecte Físic,149
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Turismes,Subjecte Jurídic,17
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Turismes,Subjecte Físic,200
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Motos,Subjecte Jurídic,4
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,Motos,Subjecte Físic,118
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Turismes,Subjecte Jurídic,130
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Turismes,Subjecte Físic,424
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Motos,Subjecte Jurídic,51
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,Motos,Subjecte Físic,225
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Turismes,Subjecte Jurídic,16
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Turismes,Subjecte Físic,287
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Motos,Subjecte Jurídic,3
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,Motos,Subjecte Físic,167
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Turismes,Subjecte Jurídic,9
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Turismes,Subjecte Físic,180
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Motos,Subjecte Jurídic,10
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,Motos,Subjecte Físic,126
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Turismes,Subjecte Jurídic,19
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Turismes,Subjecte Físic,303
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Motos,Subjecte Jurídic,8
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,Motos,Subjecte Físic,131
2017,2,Eixample,5,el Fort Pienc,1,Turismes,Subjecte Jurídic,39
2017,2,Eixample,5,el Fort Pienc,1,Turismes,Subjecte Físic,316
2017,2,Eixample,5,el Fort Pienc,1,Motos,Subjecte Jurídic,4
2017,2,Eixample,5,el Fort Pienc,1,Motos,Subjecte Físic,127
2017,2,Eixample,5,el Fort Pienc,2,Turismes,Subjecte Jurídic,39
2017,2,Eixample,5,el Fort Pienc,2,Turismes,Subjecte Físic,445
2017,2,Eixample,5,el Fort Pienc,2,Motos,Subjecte Jurídic,11
2017,2,Eixample,5,el Fort Pienc,2,Motos,Subjecte Físic,194
2017,2,Eixample,5,el Fort Pienc,3,Turismes,Subjecte Jurídic,21
2017,2,Eixample,5,el Fort Pienc,3,Turismes,Subjecte Físic,304
2017,2,Eixample,5,el Fort Pienc,3,Motos,Subjecte Jurídic,6
2017,2,Eixample,5,el Fort Pienc,3,Motos,Subjecte Físic,126
2017,2,Eixample,5,el Fort Pienc,4,Turismes,Subjecte Jurídic,40
2017,2,Eixample,5,el Fort Pienc,4,Turismes,Subjecte Físic,349
2017,2,Eixample,5,el Fort Pienc,4,Motos,Subjecte Jurídic,9
2017,2,Eixample,5,el Fort Pienc,4,Motos,Subjecte Físic,151
2017,2,Eixample,5,el Fort Pienc,5,Turismes,Subjecte Jurídic,72
2017,2,Eixample,5,el Fort Pienc,5,Turismes,Subjecte Físic,616
2017,2,Eixample,5,el Fort Pienc,5,Motos,Subjecte Jurídic,25
2017,2,Eixample,5,el Fort Pienc,5,Motos,Subjecte Físic,250
2017,2,Eixample,5,el Fort Pienc,6,Turismes,Subjecte Jurídic,36
2017,2,Eixample,5,el Fort Pienc,6,Turismes,Subjecte Físic,457
2017,2,Eixample,5,el Fort Pienc,6,Motos,Subjecte Jurídic,6
2017,2,Eixample,5,el Fort Pienc,6,Motos,Subjecte Físic,189
2017,2,Eixample,5,el Fort Pienc,7,Turismes,Subjecte Jurídic,46
2017,2,Eixample,5,el Fort Pienc,7,Turismes,Subjecte Físic,316
2017,2,Eixample,5,el Fort Pienc,7,Motos,Subjecte Jurídic,17
2017,2,Eixample,5,el Fort Pienc,7,Motos,Subjecte Físic,135
2017,2,Eixample,5,el Fort Pienc,8,Turismes,Subjecte Jurídic,71
2017,2,Eixample,5,el Fort Pienc,8,Turismes,Subjecte Físic,522
2017,2,Eixample,5,el Fort Pienc,8,Motos,Subjecte Jurídic,14
2017,2,Eixample,5,el Fort Pienc,8,Motos,Subjecte Físic,229
2017,2,Eixample,5,el Fort Pienc,9,Turismes,Subjecte Jurídic,49
2017,2,Eixample,5,el Fort Pienc,9,Turismes,Subjecte Físic,507
2017,2,Eixample,5,el Fort Pienc,9,Motos,Subjecte Jurídic,10
2017,2,Eixample,5,el Fort Pienc,9,Motos,Subjecte Físic,207
2017,2,Eixample,5,el Fort Pienc,10,Turismes,Subjecte Jurídic,29
2017,2,Eixample,5,el Fort Pienc,10,Turismes,Subjecte Físic,315
2017,2,Eixample,5,el Fort Pienc,10,Motos,Subjecte Jurídic,4
2017,2,Eixample,5,el Fort Pienc,10,Motos,Subjecte Físic,144
2017,2,Eixample,5,el Fort Pienc,11,Turismes,Subjecte Jurídic,35
2017,2,Eixample,5,el Fort Pienc,11,Turismes,Subjecte Físic,329
2017,2,Eixample,5,el Fort Pienc,11,Turismes,Altres,1
2017,2,Eixample,5,el Fort Pienc,11,Motos,Subjecte Jurídic,14
2017,2,Eixample,5,el Fort Pienc,11,Motos,Subjecte Físic,132
2017,2,Eixample,5,el Fort Pienc,12,Turismes,Subjecte Jurídic,16
2017,2,Eixample,5,el Fort Pienc,12,Turismes,Subjecte Físic,420
2017,2,Eixample,5,el Fort Pienc,12,Motos,Subjecte Jurídic,3
2017,2,Eixample,5,el Fort Pienc,12,Motos,Subjecte Físic,198
2017,2,Eixample,5,el Fort Pienc,13,Turismes,Subjecte Jurídic,38
2017,2,Eixample,5,el Fort Pienc,13,Turismes,Subjecte Físic,285
2017,2,Eixample,5,el Fort Pienc,13,Motos,Subjecte Jurídic,10
2017,2,Eixample,5,el Fort Pienc,13,Motos,Subjecte Físic,159
2017,2,Eixample,5,el Fort Pienc,14,Turismes,Subjecte Jurídic,20
2017,2,Eixample,5,el Fort Pienc,14,Turismes,Subjecte Físic,291
2017,2,Eixample,5,el Fort Pienc,14,Motos,Subjecte Jurídic,2
2017,2,Eixample,5,el Fort Pienc,14,Motos,Subjecte Físic,125
2017,2,Eixample,5,el Fort Pienc,15,Turismes,Subjecte Jurídic,24
2017,2,Eixample,5,el Fort Pienc,15,Turismes,Subjecte Físic,369
2017,2,Eixample,5,el Fort Pienc,15,Motos,Subjecte Jurídic,5
2017,2,Eixample,5,el Fort Pienc,15,Motos,Subjecte Físic,180
2017,2,Eixample,5,el Fort Pienc,16,Turismes,Subjecte Jurídic,35
2017,2,Eixample,5,el Fort Pienc,16,Turismes,Subjecte Físic,496
2017,2,Eixample,5,el Fort Pienc,16,Motos,Subjecte Jurídic,26
2017,2,Eixample,5,el Fort Pienc,16,Motos,Subjecte Físic,225
2017,2,Eixample,5,el Fort Pienc,16,Motos,Altres,1
2017,2,Eixample,5,el Fort Pienc,17,Turismes,Subjecte Jurídic,49
2017,2,Eixample,5,el Fort Pienc,17,Turismes,Subjecte Físic,505
2017,2,Eixample,5,el Fort Pienc,17,Motos,Subjecte Jurídic,15
2017,2,Eixample,5,el Fort Pienc,17,Motos,Subjecte Físic,271
2017,2,Eixample,5,el Fort Pienc,18,Turismes,Subjecte Jurídic,77
2017,2,Eixample,5,el Fort Pienc,18,Turismes,Subjecte Físic,551
2017,2,Eixample,5,el Fort Pienc,18,Motos,Subjecte Jurídic,24
2017,2,Eixample,5,el Fort Pienc,18,Motos,Subjecte Físic,235
2017,2,Eixample,5,el Fort Pienc,19,Turismes,Subjecte Jurídic,78
2017,2,Eixample,5,el Fort Pienc,19,Turismes,Subjecte Físic,470
2017,2,Eixample,5,el Fort Pienc,19,Turismes,Altres,1
2017,2,Eixample,5,el Fort Pienc,19,Motos,Subjecte Jurídic,25
2017,2,Eixample,5,el Fort Pienc,19,Motos,Subjecte Físic,216
2017,2,Eixample,5,el Fort Pienc,20,Turismes,Subjecte Jurídic,54
2017,2,Eixample,5,el Fort Pienc,20,Turismes,Subjecte Físic,306
2017,2,Eixample,5,el Fort Pienc,20,Motos,Subjecte Jurídic,7
2017,2,Eixample,5,el Fort Pienc,20,Motos,Subjecte Físic,164
2017,2,Eixample,6,la Sagrada Família,21,Turismes,Subjecte Jurídic,17
2017,2,Eixample,6,la Sagrada Família,21,Turismes,Subjecte Físic,365
2017,2,Eixample,6,la Sagrada Família,21,Motos,Subjecte Jurídic,7
2017,2,Eixample,6,la Sagrada Família,21,Motos,Subjecte Físic,155
2017,2,Eixample,6,la Sagrada Família,22,Turismes,Subjecte Jurídic,15
2017,2,Eixample,6,la Sagrada Família,22,Turismes,Subjecte Físic,324
2017,2,Eixample,6,la Sagrada Família,22,Motos,Subjecte Jurídic,42
2017,2,Eixample,6,la Sagrada Família,22,Motos,Subjecte Físic,119
2017,2,Eixample,6,la Sagrada Família,23,Turismes,Subjecte Jurídic,15
2017,2,Eixample,6,la Sagrada Família,23,Turismes,Subjecte Físic,319
2017,2,Eixample,6,la Sagrada Família,23,Motos,Subjecte Jurídic,6
2017,2,Eixample,6,la Sagrada Família,23,Motos,Subjecte Físic,129
2017,2,Eixample,6,la Sagrada Família,24,Turismes,Subjecte Jurídic,15
2017,2,Eixample,6,la Sagrada Família,24,Turismes,Subjecte Físic,277
2017,2,Eixample,6,la Sagrada Família,24,Motos,Subjecte Jurídic,6
2017,2,Eixample,6,la Sagrada Família,24,Motos,Subjecte Físic,127
