Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Tipus_Vehicles,Desc_tipus_propietari,Nombre
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,22,Turismes,Subjecte Jurídic,16
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,22,Turismes,Subjecte Físic,311
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,22,Motos,Subjecte Jurídic,4
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,22,Motos,Subjecte Físic,128
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,23,Turismes,Subjecte Jurídic,6
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,23,Turismes,Subjecte Físic,372
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,23,Motos,Subjecte Jurídic,3
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,23,Motos,Subjecte Físic,143
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,24,Turismes,Subjecte Jurídic,48
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,24,Turismes,Subjecte Físic,430
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,24,Motos,Subjecte Jurídic,17
2016,3,Sants-Montjuïc,11,el Poble Sec - AEI Parc Montjuïc,24,Motos,Subjecte Físic,236
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,25,Turismes,Subjecte Jurídic,2381
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,25,Turismes,Subjecte Físic,518
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,25,Motos,Subjecte Jurídic,167
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell - AEI Zona Franca,25,Motos,Subjecte Físic,157
2016,3,Sants-Montjuïc,13,la Marina de Port,11,Turismes,Subjecte Jurídic,7
2016,3,Sants-Montjuïc,13,la Marina de Port,11,Turismes,Subjecte Físic,474
2016,3,Sants-Montjuïc,13,la Marina de Port,11,Motos,Subjecte Jurídic,5
2016,3,Sants-Montjuïc,13,la Marina de Port,11,Motos,Subjecte Físic,180
2016,3,Sants-Montjuïc,13,la Marina de Port,12,Turismes,Subjecte Jurídic,19
2016,3,Sants-Montjuïc,13,la Marina de Port,12,Turismes,Subjecte Físic,625
2016,3,Sants-Montjuïc,13,la Marina de Port,12,Motos,Subjecte Jurídic,4
2016,3,Sants-Montjuïc,13,la Marina de Port,12,Motos,Subjecte Físic,226
2016,3,Sants-Montjuïc,13,la Marina de Port,13,Turismes,Subjecte Jurídic,4
2016,3,Sants-Montjuïc,13,la Marina de Port,13,Turismes,Subjecte Físic,555
2016,3,Sants-Montjuïc,13,la Marina de Port,13,Motos,Subjecte Jurídic,1
2016,3,Sants-Montjuïc,13,la Marina de Port,13,Motos,Subjecte Físic,197
2016,3,Sants-Montjuïc,13,la Marina de Port,26,Turismes,Subjecte Jurídic,1
2016,3,Sants-Montjuïc,13,la Marina de Port,26,Turismes,Subjecte Físic,415
2016,3,Sants-Montjuïc,13,la Marina de Port,26,Motos,Subjecte Físic,74
2016,3,Sants-Montjuïc,13,la Marina de Port,27,Turismes,Subjecte Jurídic,7
2016,3,Sants-Montjuïc,13,la Marina de Port,27,Turismes,Subjecte Físic,528
2016,3,Sants-Montjuïc,13,la Marina de Port,27,Motos,Subjecte Jurídic,2
2016,3,Sants-Montjuïc,13,la Marina de Port,27,Motos,Subjecte Físic,181
2016,3,Sants-Montjuïc,13,la Marina de Port,28,Turismes,Subjecte Jurídic,392
2016,3,Sants-Montjuïc,13,la Marina de Port,28,Turismes,Subjecte Físic,601
2016,3,Sants-Montjuïc,13,la Marina de Port,28,Motos,Subjecte Jurídic,24
2016,3,Sants-Montjuïc,13,la Marina de Port,28,Motos,Subjecte Físic,251
2016,3,Sants-Montjuïc,13,la Marina de Port,29,Turismes,Subjecte Jurídic,3
2016,3,Sants-Montjuïc,13,la Marina de Port,29,Turismes,Subjecte Físic,321
2016,3,Sants-Montjuïc,13,la Marina de Port,29,Motos,Subjecte Jurídic,3
2016,3,Sants-Montjuïc,13,la Marina de Port,29,Motos,Subjecte Físic,96
2016,3,Sants-Montjuïc,13,la Marina de Port,30,Turismes,Subjecte Jurídic,33
2016,3,Sants-Montjuïc,13,la Marina de Port,30,Turismes,Subjecte Físic,512
2016,3,Sants-Montjuïc,13,la Marina de Port,30,Motos,Subjecte Jurídic,8
2016,3,Sants-Montjuïc,13,la Marina de Port,30,Motos,Subjecte Físic,171
2016,3,Sants-Montjuïc,13,la Marina de Port,31,Turismes,Subjecte Jurídic,17
2016,3,Sants-Montjuïc,13,la Marina de Port,31,Turismes,Subjecte Físic,807
2016,3,Sants-Montjuïc,13,la Marina de Port,31,Motos,Subjecte Jurídic,6
2016,3,Sants-Montjuïc,13,la Marina de Port,31,Motos,Subjecte Físic,255
2016,3,Sants-Montjuïc,13,la Marina de Port,32,Turismes,Subjecte Jurídic,20
2016,3,Sants-Montjuïc,13,la Marina de Port,32,Turismes,Subjecte Físic,430
2016,3,Sants-Montjuïc,13,la Marina de Port,32,Turismes,Altres,1
2016,3,Sants-Montjuïc,13,la Marina de Port,32,Motos,Subjecte Jurídic,2
2016,3,Sants-Montjuïc,13,la Marina de Port,32,Motos,Subjecte Físic,144
2016,3,Sants-Montjuïc,13,la Marina de Port,33,Turismes,Subjecte Jurídic,1
2016,3,Sants-Montjuïc,13,la Marina de Port,33,Turismes,Subjecte Físic,316
2016,3,Sants-Montjuïc,13,la Marina de Port,33,Motos,Subjecte Jurídic,2
2016,3,Sants-Montjuïc,13,la Marina de Port,33,Motos,Subjecte Físic,98
2016,3,Sants-Montjuïc,13,la Marina de Port,34,Turismes,Subjecte Jurídic,11
2016,3,Sants-Montjuïc,13,la Marina de Port,34,Turismes,Subjecte Físic,483
2016,3,Sants-Montjuïc,13,la Marina de Port,34,Motos,Subjecte Jurídic,4
2016,3,Sants-Montjuïc,13,la Marina de Port,34,Motos,Subjecte Físic,184
2016,3,Sants-Montjuïc,13,la Marina de Port,35,Turismes,Subjecte Jurídic,17
2016,3,Sants-Montjuïc,13,la Marina de Port,35,Turismes,Subjecte Físic,725
2016,3,Sants-Montjuïc,13,la Marina de Port,35,Motos,Subjecte Jurídic,19
2016,3,Sants-Montjuïc,13,la Marina de Port,35,Motos,Subjecte Físic,268
2016,3,Sants-Montjuïc,13,la Marina de Port,36,Turismes,Subjecte Jurídic,38
2016,3,Sants-Montjuïc,13,la Marina de Port,36,Turismes,Subjecte Físic,723
2016,3,Sants-Montjuïc,13,la Marina de Port,36,Motos,Subjecte Jurídic,10
2016,3,Sants-Montjuïc,13,la Marina de Port,36,Motos,Subjecte Físic,271
2016,3,Sants-Montjuïc,13,la Marina de Port,37,Turismes,Subjecte Jurídic,13
2016,3,Sants-Montjuïc,13,la Marina de Port,37,Turismes,Subjecte Físic,319
2016,3,Sants-Montjuïc,13,la Marina de Port,37,Motos,Subjecte Jurídic,3
2016,3,Sants-Montjuïc,13,la Marina de Port,37,Motos,Subjecte Físic,101
2016,3,Sants-Montjuïc,13,la Marina de Port,38,Turismes,Subjecte Jurídic,9
2016,3,Sants-Montjuïc,13,la Marina de Port,38,Turismes,Subjecte Físic,288
2016,3,Sants-Montjuïc,13,la Marina de Port,38,Motos,Subjecte Jurídic,3
2016,3,Sants-Montjuïc,13,la Marina de Port,38,Motos,Subjecte Físic,92
2016,3,Sants-Montjuïc,13,la Marina de Port,39,Turismes,Subjecte Jurídic,5
2016,3,Sants-Montjuïc,13,la Marina de Port,39,Turismes,Subjecte Físic,585
2016,3,Sants-Montjuïc,13,la Marina de Port,39,Motos,Subjecte Físic,190
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,40,Turismes,Subjecte Jurídic,41
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,40,Turismes,Subjecte Físic,530
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,40,Motos,Subjecte Jurídic,30
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,40,Motos,Subjecte Físic,197
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,41,Turismes,Subjecte Jurídic,14
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,41,Turismes,Subjecte Físic,327
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,41,Motos,Subjecte Jurídic,5
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,41,Motos,Subjecte Físic,149
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,42,Turismes,Subjecte Jurídic,7
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,42,Turismes,Subjecte Físic,353
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,42,Motos,Subjecte Jurídic,5
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,42,Motos,Subjecte Físic,175
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,43,Turismes,Subjecte Jurídic,20
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,43,Turismes,Subjecte Físic,432
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,43,Motos,Subjecte Jurídic,7
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,43,Motos,Subjecte Físic,154
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,44,Turismes,Subjecte Jurídic,23
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,44,Turismes,Subjecte Físic,427
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,44,Motos,Subjecte Jurídic,5
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,44,Motos,Subjecte Físic,206
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,45,Turismes,Subjecte Jurídic,15
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,45,Turismes,Subjecte Físic,270
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,45,Motos,Subjecte Jurídic,7
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,45,Motos,Subjecte Físic,125
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,46,Turismes,Subjecte Jurídic,22
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,46,Turismes,Subjecte Físic,430
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,46,Motos,Subjecte Jurídic,3
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,46,Motos,Subjecte Físic,169
2016,3,Sants-Montjuïc,15,Hostafrancs,47,Turismes,Subjecte Jurídic,48
2016,3,Sants-Montjuïc,15,Hostafrancs,47,Turismes,Subjecte Físic,423
2016,3,Sants-Montjuïc,15,Hostafrancs,47,Motos,Subjecte Jurídic,21
2016,3,Sants-Montjuïc,15,Hostafrancs,47,Motos,Subjecte Físic,172
2016,3,Sants-Montjuïc,15,Hostafrancs,48,Turismes,Subjecte Jurídic,85
2016,3,Sants-Montjuïc,15,Hostafrancs,48,Turismes,Subjecte Físic,415
2016,3,Sants-Montjuïc,15,Hostafrancs,48,Motos,Subjecte Jurídic,57
2016,3,Sants-Montjuïc,15,Hostafrancs,48,Motos,Subjecte Físic,157
2016,3,Sants-Montjuïc,15,Hostafrancs,49,Turismes,Subjecte Jurídic,27
2016,3,Sants-Montjuïc,15,Hostafrancs,49,Turismes,Subjecte Físic,444
2016,3,Sants-Montjuïc,15,Hostafrancs,49,Motos,Subjecte Jurídic,4
2016,3,Sants-Montjuïc,15,Hostafrancs,49,Motos,Subjecte Físic,142
2016,3,Sants-Montjuïc,15,Hostafrancs,50,Turismes,Subjecte Jurídic,21
2016,3,Sants-Montjuïc,15,Hostafrancs,50,Turismes,Subjecte Físic,352
2016,3,Sants-Montjuïc,15,Hostafrancs,50,Motos,Subjecte Jurídic,10
2016,3,Sants-Montjuïc,15,Hostafrancs,50,Motos,Subjecte Físic,127
2016,3,Sants-Montjuïc,15,Hostafrancs,51,Turismes,Subjecte Jurídic,24
2016,3,Sants-Montjuïc,15,Hostafrancs,51,Turismes,Subjecte Físic,376
2016,3,Sants-Montjuïc,15,Hostafrancs,51,Motos,Subjecte Jurídic,10
2016,3,Sants-Montjuïc,15,Hostafrancs,51,Motos,Subjecte Físic,149
2016,3,Sants-Montjuïc,15,Hostafrancs,52,Turismes,Subjecte Jurídic,19
2016,3,Sants-Montjuïc,15,Hostafrancs,52,Turismes,Subjecte Físic,245
2016,3,Sants-Montjuïc,15,Hostafrancs,52,Motos,Subjecte Jurídic,9
2016,3,Sants-Montjuïc,15,Hostafrancs,52,Motos,Subjecte Físic,103
2016,3,Sants-Montjuïc,15,Hostafrancs,53,Turismes,Subjecte Jurídic,27
2016,3,Sants-Montjuïc,15,Hostafrancs,53,Turismes,Subjecte Físic,444
2016,3,Sants-Montjuïc,15,Hostafrancs,53,Motos,Subjecte Jurídic,9
2016,3,Sants-Montjuïc,15,Hostafrancs,53,Motos,Subjecte Físic,182
2016,3,Sants-Montjuïc,15,Hostafrancs,54,Turismes,Subjecte Jurídic,17
2016,3,Sants-Montjuïc,15,Hostafrancs,54,Turismes,Subjecte Físic,523
2016,3,Sants-Montjuïc,15,Hostafrancs,54,Motos,Subjecte Jurídic,4
2016,3,Sants-Montjuïc,15,Hostafrancs,54,Motos,Subjecte Físic,165
2016,3,Sants-Montjuïc,15,Hostafrancs,55,Turismes,Subjecte Jurídic,15
2016,3,Sants-Montjuïc,15,Hostafrancs,55,Turismes,Subjecte Físic,415
2016,3,Sants-Montjuïc,15,Hostafrancs,55,Motos,Subjecte Jurídic,5
2016,3,Sants-Montjuïc,15,Hostafrancs,55,Motos,Subjecte Físic,160
2016,3,Sants-Montjuïc,15,Hostafrancs,56,Turismes,Subjecte Jurídic,19
2016,3,Sants-Montjuïc,15,Hostafrancs,56,Turismes,Subjecte Físic,275
2016,3,Sants-Montjuïc,15,Hostafrancs,56,Motos,Subjecte Jurídic,2
2016,3,Sants-Montjuïc,15,Hostafrancs,56,Motos,Subjecte Físic,99
2016,3,Sants-Montjuïc,16,la Bordeta,57,Turismes,Subjecte Jurídic,19
2016,3,Sants-Montjuïc,16,la Bordeta,57,Turismes,Subjecte Físic,422
2016,3,Sants-Montjuïc,16,la Bordeta,57,Motos,Subjecte Jurídic,4
2016,3,Sants-Montjuïc,16,la Bordeta,57,Motos,Subjecte Físic,134
2016,3,Sants-Montjuïc,16,la Bordeta,58,Turismes,Subjecte Jurídic,16
2016,3,Sants-Montjuïc,16,la Bordeta,58,Turismes,Subjecte Físic,319
2016,3,Sants-Montjuïc,16,la Bordeta,58,Motos,Subjecte Jurídic,5
2016,3,Sants-Montjuïc,16,la Bordeta,58,Motos,Subjecte Físic,131
2016,3,Sants-Montjuïc,16,la Bordeta,59,Turismes,Subjecte Jurídic,9
2016,3,Sants-Montjuïc,16,la Bordeta,59,Turismes,Subjecte Físic,329
2016,3,Sants-Montjuïc,16,la Bordeta,59,Motos,Subjecte Jurídic,2
2016,3,Sants-Montjuïc,16,la Bordeta,59,Motos,Subjecte Físic,122
2016,3,Sants-Montjuïc,16,la Bordeta,60,Turismes,Subjecte Jurídic,16
2016,3,Sants-Montjuïc,16,la Bordeta,60,Turismes,Subjecte Físic,408
2016,3,Sants-Montjuïc,16,la Bordeta,60,Motos,Subjecte Jurídic,3
2016,3,Sants-Montjuïc,16,la Bordeta,60,Motos,Subjecte Físic,143
2016,3,Sants-Montjuïc,16,la Bordeta,61,Turismes,Subjecte Jurídic,8
2016,3,Sants-Montjuïc,16,la Bordeta,61,Turismes,Subjecte Físic,257
2016,3,Sants-Montjuïc,16,la Bordeta,61,Motos,Subjecte Jurídic,7
2016,3,Sants-Montjuïc,16,la Bordeta,61,Motos,Subjecte Físic,92
2016,3,Sants-Montjuïc,16,la Bordeta,62,Turismes,Subjecte Jurídic,11
2016,3,Sants-Montjuïc,16,la Bordeta,62,Turismes,Subjecte Físic,423
2016,3,Sants-Montjuïc,16,la Bordeta,62,Motos,Subjecte Jurídic,2
2016,3,Sants-Montjuïc,16,la Bordeta,62,Motos,Subjecte Físic,169
2016,3,Sants-Montjuïc,16,la Bordeta,63,Turismes,Subjecte Jurídic,9
2016,3,Sants-Montjuïc,16,la Bordeta,63,Turismes,Subjecte Físic,337
2016,3,Sants-Montjuïc,16,la Bordeta,63,Motos,Subjecte Jurídic,8
2016,3,Sants-Montjuïc,16,la Bordeta,63,Motos,Subjecte Físic,119
2016,3,Sants-Montjuïc,16,la Bordeta,64,Turismes,Subjecte Jurídic,80
2016,3,Sants-Montjuïc,16,la Bordeta,64,Turismes,Subjecte Físic,425
2016,3,Sants-Montjuïc,16,la Bordeta,64,Motos,Subjecte Jurídic,16
2016,3,Sants-Montjuïc,16,la Bordeta,64,Motos,Subjecte Físic,168
2016,3,Sants-Montjuïc,16,la Bordeta,65,Turismes,Subjecte Jurídic,9
2016,3,Sants-Montjuïc,16,la Bordeta,65,Turismes,Subjecte Físic,461
2016,3,Sants-Montjuïc,16,la Bordeta,65,Motos,Subjecte Jurídic,6
2016,3,Sants-Montjuïc,16,la Bordeta,65,Motos,Subjecte Físic,196
2016,3,Sants-Montjuïc,16,la Bordeta,66,Turismes,Subjecte Jurídic,25
2016,3,Sants-Montjuïc,16,la Bordeta,66,Turismes,Subjecte Físic,649
2016,3,Sants-Montjuïc,16,la Bordeta,66,Motos,Subjecte Jurídic,5
2016,3,Sants-Montjuïc,16,la Bordeta,66,Motos,Subjecte Físic,229
2016,3,Sants-Montjuïc,16,la Bordeta,66,Motos,Altres,1
2016,3,Sants-Montjuïc,16,la Bordeta,67,Turismes,Subjecte Jurídic,19
2016,3,Sants-Montjuïc,16,la Bordeta,67,Turismes,Subjecte Físic,514
2016,3,Sants-Montjuïc,16,la Bordeta,67,Motos,Subjecte Jurídic,3
2016,3,Sants-Montjuïc,16,la Bordeta,67,Motos,Subjecte Físic,177
2016,3,Sants-Montjuïc,16,la Bordeta,68,Turismes,Subjecte Jurídic,10
2016,3,Sants-Montjuïc,16,la Bordeta,68,Turismes,Subjecte Físic,345
2016,3,Sants-Montjuïc,16,la Bordeta,68,Motos,Subjecte Jurídic,4
2016,3,Sants-Montjuïc,16,la Bordeta,68,Motos,Subjecte Físic,99
2016,3,Sants-Montjuïc,16,la Bordeta,69,Turismes,Subjecte Jurídic,43
2016,3,Sants-Montjuïc,16,la Bordeta,69,Turismes,Subjecte Físic,351
2016,3,Sants-Montjuïc,16,la Bordeta,69,Motos,Subjecte Jurídic,4
2016,3,Sants-Montjuïc,16,la Bordeta,69,Motos,Subjecte Físic,115
2016,3,Sants-Montjuïc,17,Sants - Badal,70,Turismes,Subjecte Jurídic,15
2016,3,Sants-Montjuïc,17,Sants - Badal,70,Turismes,Subjecte Físic,366
2016,3,Sants-Montjuïc,17,Sants - Badal,70,Motos,Subjecte Jurídic,12
2016,3,Sants-Montjuïc,17,Sants - Badal,70,Motos,Subjecte Físic,141
2016,3,Sants-Montjuïc,17,Sants - Badal,71,Turismes,Subjecte Jurídic,18
2016,3,Sants-Montjuïc,17,Sants - Badal,71,Turismes,Subjecte Físic,270
2016,3,Sants-Montjuïc,17,Sants - Badal,71,Motos,Subjecte Jurídic,4
2016,3,Sants-Montjuïc,17,Sants - Badal,71,Motos,Subjecte Físic,83
2016,3,Sants-Montjuïc,17,Sants - Badal,72,Turismes,Subjecte Jurídic,9
2016,3,Sants-Montjuïc,17,Sants - Badal,72,Turismes,Subjecte Físic,344
2016,3,Sants-Montjuïc,17,Sants - Badal,72,Motos,Subjecte Jurídic,4
2016,3,Sants-Montjuïc,17,Sants - Badal,72,Motos,Subjecte Físic,116
2016,3,Sants-Montjuïc,17,Sants - Badal,73,Turismes,Subjecte Jurídic,12
2016,3,Sants-Montjuïc,17,Sants - Badal,73,Turismes,Subjecte Físic,418
2016,3,Sants-Montjuïc,17,Sants - Badal,73,Motos,Subjecte Jurídic,1
2016,3,Sants-Montjuïc,17,Sants - Badal,73,Motos,Subjecte Físic,138
2016,3,Sants-Montjuïc,17,Sants - Badal,74,Turismes,Subjecte Jurídic,13
2016,3,Sants-Montjuïc,17,Sants - Badal,74,Turismes,Subjecte Físic,482
2016,3,Sants-Montjuïc,17,Sants - Badal,74,Motos,Subjecte Jurídic,8
2016,3,Sants-Montjuïc,17,Sants - Badal,74,Motos,Subjecte Físic,183
2016,3,Sants-Montjuïc,17,Sants - Badal,75,Turismes,Subjecte Jurídic,23
2016,3,Sants-Montjuïc,17,Sants - Badal,75,Turismes,Subjecte Físic,453
2016,3,Sants-Montjuïc,17,Sants - Badal,75,Motos,Subjecte Jurídic,5
2016,3,Sants-Montjuïc,17,Sants - Badal,75,Motos,Subjecte Físic,158
2016,3,Sants-Montjuïc,17,Sants - Badal,76,Turismes,Subjecte Jurídic,16
2016,3,Sants-Montjuïc,17,Sants - Badal,76,Turismes,Subjecte Físic,274
2016,3,Sants-Montjuïc,17,Sants - Badal,76,Motos,Subjecte Jurídic,4
2016,3,Sants-Montjuïc,17,Sants - Badal,76,Motos,Subjecte Físic,99
2016,3,Sants-Montjuïc,17,Sants - Badal,77,Turismes,Subjecte Jurídic,23
2016,3,Sants-Montjuïc,17,Sants - Badal,77,Turismes,Subjecte Físic,328
2016,3,Sants-Montjuïc,17,Sants - Badal,77,Motos,Subjecte Jurídic,2
2016,3,Sants-Montjuïc,17,Sants - Badal,77,Motos,Subjecte Físic,122
2016,3,Sants-Montjuïc,17,Sants - Badal,78,Turismes,Subjecte Jurídic,28
2016,3,Sants-Montjuïc,17,Sants - Badal,78,Turismes,Subjecte Físic,388
2016,3,Sants-Montjuïc,17,Sants - Badal,78,Motos,Subjecte Jurídic,9
2016,3,Sants-Montjuïc,17,Sants - Badal,78,Motos,Subjecte Físic,120
2016,3,Sants-Montjuïc,17,Sants - Badal,79,Turismes,Subjecte Jurídic,10
2016,3,Sants-Montjuïc,17,Sants - Badal,79,Turismes,Subjecte Físic,371
2016,3,Sants-Montjuïc,17,Sants - Badal,79,Motos,Subjecte Jurídic,3
2016,3,Sants-Montjuïc,17,Sants - Badal,79,Motos,Subjecte Físic,134
2016,3,Sants-Montjuïc,17,Sants - Badal,80,Turismes,Subjecte Jurídic,42
2016,3,Sants-Montjuïc,17,Sants - Badal,80,Turismes,Subjecte Físic,413
2016,3,Sants-Montjuïc,17,Sants - Badal,80,Motos,Subjecte Jurídic,8
2016,3,Sants-Montjuïc,17,Sants - Badal,80,Motos,Subjecte Físic,136
2016,3,Sants-Montjuïc,17,Sants - Badal,81,Turismes,Subjecte Jurídic,26
2016,3,Sants-Montjuïc,17,Sants - Badal,81,Turismes,Subjecte Físic,529
2016,3,Sants-Montjuïc,17,Sants - Badal,81,Motos,Subjecte Jurídic,11
2016,3,Sants-Montjuïc,17,Sants - Badal,81,Motos,Subjecte Físic,208
2016,3,Sants-Montjuïc,17,Sants - Badal,82,Turismes,Subjecte Jurídic,35
2016,3,Sants-Montjuïc,17,Sants - Badal,82,Turismes,Subjecte Físic,564
2016,3,Sants-Montjuïc,17,Sants - Badal,82,Motos,Subjecte Jurídic,6
2016,3,Sants-Montjuïc,17,Sants - Badal,82,Motos,Subjecte Físic,215
2016,3,Sants-Montjuïc,17,Sants - Badal,83,Turismes,Subjecte Jurídic,17
2016,3,Sants-Montjuïc,17,Sants - Badal,83,Turismes,Subjecte Físic,403
2016,3,Sants-Montjuïc,17,Sants - Badal,83,Turismes,Altres,1
2016,3,Sants-Montjuïc,17,Sants - Badal,83,Motos,Subjecte Jurídic,10
2016,3,Sants-Montjuïc,17,Sants - Badal,83,Motos,Subjecte Físic,160
2016,3,Sants-Montjuïc,17,Sants - Badal,84,Turismes,Subjecte Jurídic,26
2016,3,Sants-Montjuïc,17,Sants - Badal,84,Turismes,Subjecte Físic,487
2016,3,Sants-Montjuïc,17,Sants - Badal,84,Motos,Subjecte Jurídic,6
2016,3,Sants-Montjuïc,17,Sants - Badal,84,Motos,Subjecte Físic,154
2016,3,Sants-Montjuïc,17,Sants - Badal,85,Turismes,Subjecte Jurídic,30
2016,3,Sants-Montjuïc,17,Sants - Badal,85,Turismes,Subjecte Físic,317
2016,3,Sants-Montjuïc,17,Sants - Badal,85,Motos,Subjecte Jurídic,7
2016,3,Sants-Montjuïc,17,Sants - Badal,85,Motos,Subjecte Físic,149
2016,3,Sants-Montjuïc,18,Sants,0,Turismes,Subjecte Jurídic,29
2016,3,Sants-Montjuïc,18,Sants,0,Turismes,Subjecte Físic,242
2016,3,Sants-Montjuïc,18,Sants,0,Motos,Subjecte Jurídic,19
2016,3,Sants-Montjuïc,18,Sants,0,Motos,Subjecte Físic,105
2016,3,Sants-Montjuïc,18,Sants,1,Turismes,Subjecte Jurídic,24
2016,3,Sants-Montjuïc,18,Sants,1,Turismes,Subjecte Físic,280
2016,3,Sants-Montjuïc,18,Sants,1,Motos,Subjecte Jurídic,8
2016,3,Sants-Montjuïc,18,Sants,1,Motos,Subjecte Físic,120
2016,3,Sants-Montjuïc,18,Sants,2,Turismes,Subjecte Jurídic,22
2016,3,Sants-Montjuïc,18,Sants,2,Turismes,Subjecte Físic,315
2016,3,Sants-Montjuïc,18,Sants,2,Motos,Subjecte Jurídic,2
2016,3,Sants-Montjuïc,18,Sants,2,Motos,Subjecte Físic,131
2016,3,Sants-Montjuïc,18,Sants,3,Turismes,Subjecte Jurídic,9
2016,3,Sants-Montjuïc,18,Sants,3,Turismes,Subjecte Físic,329
2016,3,Sants-Montjuïc,18,Sants,3,Motos,Subjecte Físic,114
2016,3,Sants-Montjuïc,18,Sants,4,Turismes,Subjecte Jurídic,26
2016,3,Sants-Montjuïc,18,Sants,4,Turismes,Subjecte Físic,322
2016,3,Sants-Montjuïc,18,Sants,4,Motos,Subjecte Jurídic,6
2016,3,Sants-Montjuïc,18,Sants,4,Motos,Subjecte Físic,137
2016,3,Sants-Montjuïc,18,Sants,5,Turismes,Subjecte Jurídic,8
2016,3,Sants-Montjuïc,18,Sants,5,Turismes,Subjecte Físic,246
2016,3,Sants-Montjuïc,18,Sants,5,Motos,Subjecte Jurídic,6
2016,3,Sants-Montjuïc,18,Sants,5,Motos,Subjecte Físic,113
2016,3,Sants-Montjuïc,18,Sants,6,Turismes,Subjecte Jurídic,13
2016,3,Sants-Montjuïc,18,Sants,6,Turismes,Subjecte Físic,247
2016,3,Sants-Montjuïc,18,Sants,6,Turismes,Altres,1
2016,3,Sants-Montjuïc,18,Sants,6,Motos,Subjecte Jurídic,15
2016,3,Sants-Montjuïc,18,Sants,6,Motos,Subjecte Físic,149
2016,3,Sants-Montjuïc,18,Sants,7,Turismes,Subjecte Jurídic,35
2016,3,Sants-Montjuïc,18,Sants,7,Turismes,Subjecte Físic,424
2016,3,Sants-Montjuïc,18,Sants,7,Motos,Subjecte Jurídic,37
2016,3,Sants-Montjuïc,18,Sants,7,Motos,Subjecte Físic,170
2016,3,Sants-Montjuïc,18,Sants,8,Turismes,Subjecte Jurídic,18
2016,3,Sants-Montjuïc,18,Sants,8,Turismes,Subjecte Físic,379
2016,3,Sants-Montjuïc,18,Sants,8,Motos,Subjecte Jurídic,10
2016,3,Sants-Montjuïc,18,Sants,8,Motos,Subjecte Físic,133
2016,3,Sants-Montjuïc,18,Sants,9,Turismes,Subjecte Jurídic,23
2016,3,Sants-Montjuïc,18,Sants,9,Turismes,Subjecte Físic,377
2016,3,Sants-Montjuïc,18,Sants,9,Motos,Subjecte Jurídic,9
2016,3,Sants-Montjuïc,18,Sants,9,Motos,Subjecte Físic,144
2016,3,Sants-Montjuïc,18,Sants,10,Turismes,Subjecte Jurídic,22
2016,3,Sants-Montjuïc,18,Sants,10,Turismes,Subjecte Físic,420
