Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Tipologia_parc,Nombre_vehicles
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Motos,3841
2014,4,Les Corts,21,Pedralbes,Motos,3054
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Motos,799
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Motos,5654
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Motos,4463
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Motos,6418
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Motos,13145
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Motos,6232
2014,6,Gràcia,28,Vallcarca i els Penitents,Motos,2660
2014,6,Gràcia,29,el Coll,Motos,1213
2014,6,Gràcia,30,la Salut,Motos,2236
2014,6,Gràcia,31,la Vila de Gràcia,Motos,7037
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Motos,5051
2014,7,Horta-Guinardó,33,el Baix Guinardó,Motos,3365
2014,7,Horta-Guinardó,34,Can Baró,Motos,1383
2014,7,Horta-Guinardó,35,el Guinardó,Motos,4369
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Motos,1801
2014,7,Horta-Guinardó,37,el Carmel,Motos,3751
2014,7,Horta-Guinardó,38,la Teixonera,Motos,1414
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Motos,765
2014,7,Horta-Guinardó,40,Montbau,Motos,492
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Motos,588
2014,7,Horta-Guinardó,42,la Clota,Motos,55
2014,7,Horta-Guinardó,43,Horta,Motos,3235
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Motos,2467
2014,8,Nou Barris,45,Porta,Motos,1905
2014,8,Nou Barris,46,el Turó de la Peira,Motos,1077
2014,8,Nou Barris,47,Can Peguera,Motos,188
2014,8,Nou Barris,48,la Guineueta,Motos,1299
2014,8,Nou Barris,49,Canyelles,Motos,590
2014,8,Nou Barris,50,les Roquetes,Motos,1075
2014,8,Nou Barris,51,Verdun,Motos,827
2014,8,Nou Barris,52,la Prosperitat,Motos,2081
2014,8,Nou Barris,53,la Trinitat Nova,Motos,396
2014,8,Nou Barris,54,Torre Baró,Motos,171
2014,8,Nou Barris,55,Ciutat Meridiana,Motos,423
2014,8,Nou Barris,56,Vallbona,Motos,99
2014,9,Sant Andreu,57,la Trinitat Vella,Motos,606
2014,9,Sant Andreu,58,Baró de Viver,Motos,173
2014,9,Sant Andreu,59,el Bon Pastor,Motos,975
2014,9,Sant Andreu,60,Sant Andreu,Motos,5555
2014,9,Sant Andreu,61,la Sagrera,Motos,2724
2014,9,Sant Andreu,62,el Congrés i els Indians,Motos,1310
2014,9,Sant Andreu,63,Navas,Motos,2314
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Motos,4151
2014,10,Sant Martí,65,el Clot,Motos,2741
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Motos,1688
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Motos,1314
2014,10,Sant Martí,68,el Poblenou,Motos,3320
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Motos,1365
2014,10,Sant Martí,70,el Besòs i el Maresme,Motos,1162
2014,10,Sant Martí,71,Provençals del Poblenou,Motos,1906
2014,10,Sant Martí,72,Sant Martí de Provençals,Motos,2406
2014,10,Sant Martí,73,la Verneda i la Pau,Motos,2235
2014,99,No consta,99,No consta,Motos,581
2014,1,Ciutat Vella,1,el Raval,Ciclomotors,1650
2014,1,Ciutat Vella,2,el Barri Gòtic,Ciclomotors,613
2014,1,Ciutat Vella,3,la Barceloneta,Ciclomotors,633
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Ciclomotors,928
2014,2,Eixample,5,el Fort Pienc,Ciclomotors,1151
2014,2,Eixample,6,la Sagrada Família,Ciclomotors,1924
2014,2,Eixample,7,la Dreta de l'Eixample,Ciclomotors,1744
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Ciclomotors,1676
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Ciclomotors,2333
2014,2,Eixample,10,Sant Antoni,Ciclomotors,1387
2014,3,Sants-Montjuïc,11,el Poble Sec,Ciclomotors,1531
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Ciclomotors,109
2014,3,Sants-Montjuïc,13,la Marina de Port,Ciclomotors,1095
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Ciclomotors,429
2014,3,Sants-Montjuïc,15,Hostafrancs,Ciclomotors,575
2014,3,Sants-Montjuïc,16,la Bordeta,Ciclomotors,683
2014,3,Sants-Montjuïc,17,Sants - Badal,Ciclomotors,895
2014,3,Sants-Montjuïc,18,Sants,Ciclomotors,1544
2014,4,Les Corts,19,les Corts,Ciclomotors,1802
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Ciclomotors,942
2014,4,Les Corts,21,Pedralbes,Ciclomotors,512
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Ciclomotors,167
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Ciclomotors,927
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Ciclomotors,693
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Ciclomotors,1164
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Ciclomotors,2105
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Ciclomotors,1291
2014,6,Gràcia,28,Vallcarca i els Penitents,Ciclomotors,684
2014,6,Gràcia,29,el Coll,Ciclomotors,330
2014,6,Gràcia,30,la Salut,Ciclomotors,604
2014,6,Gràcia,31,la Vila de Gràcia,Ciclomotors,1960
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Ciclomotors,1447
2014,7,Horta-Guinardó,33,el Baix Guinardó,Ciclomotors,1085
2014,7,Horta-Guinardó,34,Can Baró,Ciclomotors,540
2014,7,Horta-Guinardó,35,el Guinardó,Ciclomotors,1316
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Ciclomotors,426
2014,7,Horta-Guinardó,37,el Carmel,Ciclomotors,1557
2014,7,Horta-Guinardó,38,la Teixonera,Ciclomotors,534
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Ciclomotors,267
2014,7,Horta-Guinardó,40,Montbau,Ciclomotors,121
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Ciclomotors,154
2014,7,Horta-Guinardó,42,la Clota,Ciclomotors,30
2014,7,Horta-Guinardó,43,Horta,Ciclomotors,901
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Ciclomotors,785
2014,8,Nou Barris,45,Porta,Ciclomotors,707
2014,8,Nou Barris,46,el Turó de la Peira,Ciclomotors,480
2014,8,Nou Barris,47,Can Peguera,Ciclomotors,132
2014,8,Nou Barris,48,la Guineueta,Ciclomotors,410
2014,8,Nou Barris,49,Canyelles,Ciclomotors,262
2014,8,Nou Barris,50,les Roquetes,Ciclomotors,521
2014,8,Nou Barris,51,Verdun,Ciclomotors,352
2014,8,Nou Barris,52,la Prosperitat,Ciclomotors,803
2014,8,Nou Barris,53,la Trinitat Nova,Ciclomotors,282
2014,8,Nou Barris,54,Torre Baró,Ciclomotors,139
2014,8,Nou Barris,55,Ciutat Meridiana,Ciclomotors,274
2014,8,Nou Barris,56,Vallbona,Ciclomotors,68
2014,9,Sant Andreu,57,la Trinitat Vella,Ciclomotors,367
2014,9,Sant Andreu,58,Baró de Viver,Ciclomotors,84
2014,9,Sant Andreu,59,el Bon Pastor,Ciclomotors,364
2014,9,Sant Andreu,60,Sant Andreu,Ciclomotors,1683
2014,9,Sant Andreu,61,la Sagrera,Ciclomotors,970
2014,9,Sant Andreu,62,el Congrés i els Indians,Ciclomotors,421
2014,9,Sant Andreu,63,Navas,Ciclomotors,737
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Ciclomotors,1389
2014,10,Sant Martí,65,el Clot,Ciclomotors,978
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Ciclomotors,536
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Ciclomotors,309
2014,10,Sant Martí,68,el Poblenou,Ciclomotors,1009
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Ciclomotors,217
2014,10,Sant Martí,70,el Besòs i el Maresme,Ciclomotors,697
2014,10,Sant Martí,71,Provençals del Poblenou,Ciclomotors,654
2014,10,Sant Martí,72,Sant Martí de Provençals,Ciclomotors,737
2014,10,Sant Martí,73,la Verneda i la Pau,Ciclomotors,999
2014,99,No consta,99,No consta,Ciclomotors,933
2014,1,Ciutat Vella,1,el Raval,Furgonetes,874
2014,1,Ciutat Vella,2,el Barri Gòtic,Furgonetes,1461
2014,1,Ciutat Vella,3,la Barceloneta,Furgonetes,667
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Furgonetes,508
2014,2,Eixample,5,el Fort Pienc,Furgonetes,763
2014,2,Eixample,6,la Sagrada Família,Furgonetes,1011
2014,2,Eixample,7,la Dreta de l'Eixample,Furgonetes,1834
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Furgonetes,1253
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Furgonetes,2400
2014,2,Eixample,10,Sant Antoni,Furgonetes,874
2014,3,Sants-Montjuïc,11,el Poble Sec,Furgonetes,953
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Furgonetes,874
2014,3,Sants-Montjuïc,13,la Marina de Port,Furgonetes,664
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Furgonetes,769
2014,3,Sants-Montjuïc,15,Hostafrancs,Furgonetes,393
2014,3,Sants-Montjuïc,16,la Bordeta,Furgonetes,482
2014,3,Sants-Montjuïc,17,Sants - Badal,Furgonetes,532
2014,3,Sants-Montjuïc,18,Sants,Furgonetes,926
2014,4,Les Corts,19,les Corts,Furgonetes,1276
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Furgonetes,593
2014,4,Les Corts,21,Pedralbes,Furgonetes,272
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Furgonetes,176
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Furgonetes,586
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Furgonetes,380
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Furgonetes,519
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Furgonetes,1292
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Furgonetes,562
2014,6,Gràcia,28,Vallcarca i els Penitents,Furgonetes,328
2014,6,Gràcia,29,el Coll,Furgonetes,134
2014,6,Gràcia,30,la Salut,Furgonetes,259
2014,6,Gràcia,31,la Vila de Gràcia,Furgonetes,1001
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Furgonetes,667
2014,7,Horta-Guinardó,33,el Baix Guinardó,Furgonetes,545
2014,7,Horta-Guinardó,34,Can Baró,Furgonetes,201
2014,7,Horta-Guinardó,35,el Guinardó,Furgonetes,873
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Furgonetes,282
2014,7,Horta-Guinardó,37,el Carmel,Furgonetes,639
2014,7,Horta-Guinardó,38,la Teixonera,Furgonetes,279
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Furgonetes,167
2014,7,Horta-Guinardó,40,Montbau,Furgonetes,104
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Furgonetes,116
2014,7,Horta-Guinardó,42,la Clota,Furgonetes,44
2014,7,Horta-Guinardó,43,Horta,Furgonetes,615
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Furgonetes,571
2014,8,Nou Barris,45,Porta,Furgonetes,484
2014,8,Nou Barris,46,el Turó de la Peira,Furgonetes,277
2014,8,Nou Barris,47,Can Peguera,Furgonetes,53
2014,8,Nou Barris,48,la Guineueta,Furgonetes,251
2014,8,Nou Barris,49,Canyelles,Furgonetes,165
2014,8,Nou Barris,50,les Roquetes,Furgonetes,405
2014,8,Nou Barris,51,Verdun,Furgonetes,258
2014,8,Nou Barris,52,la Prosperitat,Furgonetes,635
2014,8,Nou Barris,53,la Trinitat Nova,Furgonetes,184
2014,8,Nou Barris,54,Torre Baró,Furgonetes,112
2014,8,Nou Barris,55,Ciutat Meridiana,Furgonetes,227
2014,8,Nou Barris,56,Vallbona,Furgonetes,38
2014,9,Sant Andreu,57,la Trinitat Vella,Furgonetes,271
2014,9,Sant Andreu,58,Baró de Viver,Furgonetes,70
2014,9,Sant Andreu,59,el Bon Pastor,Furgonetes,774
2014,9,Sant Andreu,60,Sant Andreu,Furgonetes,1226
2014,9,Sant Andreu,61,la Sagrera,Furgonetes,553
2014,9,Sant Andreu,62,el Congrés i els Indians,Furgonetes,291
2014,9,Sant Andreu,63,Navas,Furgonetes,507
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Furgonetes,871
2014,10,Sant Martí,65,el Clot,Furgonetes,572
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Furgonetes,866
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Furgonetes,252
2014,10,Sant Martí,68,el Poblenou,Furgonetes,796
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Furgonetes,233
2014,10,Sant Martí,70,el Besòs i el Maresme,Furgonetes,526
2014,10,Sant Martí,71,Provençals del Poblenou,Furgonetes,857
2014,10,Sant Martí,72,Sant Martí de Provençals,Furgonetes,551
2014,10,Sant Martí,73,la Verneda i la Pau,Furgonetes,679
2014,99,No consta,99,No consta,Furgonetes,166
2014,1,Ciutat Vella,1,el Raval,Camions,407
2014,1,Ciutat Vella,2,el Barri Gòtic,Camions,1060
2014,1,Ciutat Vella,3,la Barceloneta,Camions,228
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Camions,168
2014,2,Eixample,5,el Fort Pienc,Camions,337
2014,2,Eixample,6,la Sagrada Família,Camions,383
2014,2,Eixample,7,la Dreta de l'Eixample,Camions,1336
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Camions,699
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Camions,641
2014,2,Eixample,10,Sant Antoni,Camions,325
2014,3,Sants-Montjuïc,11,el Poble Sec,Camions,397
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Camions,1540
2014,3,Sants-Montjuïc,13,la Marina de Port,Camions,523
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Camions,372
2014,3,Sants-Montjuïc,15,Hostafrancs,Camions,352
2014,3,Sants-Montjuïc,16,la Bordeta,Camions,198
2014,3,Sants-Montjuïc,17,Sants - Badal,Camions,205
2014,3,Sants-Montjuïc,18,Sants,Camions,461
2014,4,Les Corts,19,les Corts,Camions,568
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Camions,258
2014,4,Les Corts,21,Pedralbes,Camions,115
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Camions,59
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Camions,183
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Camions,125
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Camions,156
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Camions,498
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Camions,145
2014,6,Gràcia,28,Vallcarca i els Penitents,Camions,102
2014,6,Gràcia,29,el Coll,Camions,59
2014,6,Gràcia,30,la Salut,Camions,78
2014,6,Gràcia,31,la Vila de Gràcia,Camions,407
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Camions,207
2014,7,Horta-Guinardó,33,el Baix Guinardó,Camions,208
2014,7,Horta-Guinardó,34,Can Baró,Camions,82
2014,7,Horta-Guinardó,35,el Guinardó,Camions,421
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Camions,109
2014,7,Horta-Guinardó,37,el Carmel,Camions,294
2014,7,Horta-Guinardó,38,la Teixonera,Camions,105
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Camions,48
2014,7,Horta-Guinardó,40,Montbau,Camions,29
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Camions,41
2014,7,Horta-Guinardó,42,la Clota,Camions,17
2014,7,Horta-Guinardó,43,Horta,Camions,252
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Camions,263
2014,8,Nou Barris,45,Porta,Camions,219
2014,8,Nou Barris,46,el Turó de la Peira,Camions,92
2014,8,Nou Barris,47,Can Peguera,Camions,24
2014,8,Nou Barris,48,la Guineueta,Camions,116
2014,8,Nou Barris,49,Canyelles,Camions,73
2014,8,Nou Barris,50,les Roquetes,Camions,210
2014,8,Nou Barris,51,Verdun,Camions,128
2014,8,Nou Barris,52,la Prosperitat,Camions,305
2014,8,Nou Barris,53,la Trinitat Nova,Camions,71
2014,8,Nou Barris,54,Torre Baró,Camions,65
2014,8,Nou Barris,55,Ciutat Meridiana,Camions,125
2014,8,Nou Barris,56,Vallbona,Camions,27
2014,9,Sant Andreu,57,la Trinitat Vella,Camions,107
2014,9,Sant Andreu,58,Baró de Viver,Camions,43
2014,9,Sant Andreu,59,el Bon Pastor,Camions,833
2014,9,Sant Andreu,60,Sant Andreu,Camions,501
2014,9,Sant Andreu,61,la Sagrera,Camions,267
2014,9,Sant Andreu,62,el Congrés i els Indians,Camions,84
2014,9,Sant Andreu,63,Navas,Camions,181
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,Camions,370
2014,10,Sant Martí,65,el Clot,Camions,258
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Camions,503
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Camions,105
2014,10,Sant Martí,68,el Poblenou,Camions,384
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Camions,134
2014,10,Sant Martí,70,el Besòs i el Maresme,Camions,291
2014,10,Sant Martí,71,Provençals del Poblenou,Camions,439
2014,10,Sant Martí,72,Sant Martí de Provençals,Camions,210
2014,10,Sant Martí,73,la Verneda i la Pau,Camions,346
2014,99,No consta,99,No consta,Camions,199
2014,1,Ciutat Vella,1,el Raval,Altres vehicles,314
2014,1,Ciutat Vella,2,el Barri Gòtic,Altres vehicles,351
2014,1,Ciutat Vella,3,la Barceloneta,Altres vehicles,112
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Altres vehicles,190
2014,2,Eixample,5,el Fort Pienc,Altres vehicles,396
2014,2,Eixample,6,la Sagrada Família,Altres vehicles,464
2014,2,Eixample,7,la Dreta de l'Eixample,Altres vehicles,1802
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Altres vehicles,453
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,Altres vehicles,446
2014,2,Eixample,10,Sant Antoni,Altres vehicles,359
2014,3,Sants-Montjuïc,11,el Poble Sec,Altres vehicles,256
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Altres vehicles,3196
2014,3,Sants-Montjuïc,13,la Marina de Port,Altres vehicles,349
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,Altres vehicles,96
2014,3,Sants-Montjuïc,15,Hostafrancs,Altres vehicles,157
2014,3,Sants-Montjuïc,16,la Bordeta,Altres vehicles,151
2014,3,Sants-Montjuïc,17,Sants - Badal,Altres vehicles,151
2014,3,Sants-Montjuïc,18,Sants,Altres vehicles,371
2014,4,Les Corts,19,les Corts,Altres vehicles,442
2014,4,Les Corts,20,la Maternitat i Sant Ramon,Altres vehicles,338
2014,4,Les Corts,21,Pedralbes,Altres vehicles,173
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Altres vehicles,43
2014,5,Sarrià-Sant Gervasi,23,Sarrià,Altres vehicles,247
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,Altres vehicles,147
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Altres vehicles,253
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Altres vehicles,648
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Altres vehicles,180
2014,6,Gràcia,28,Vallcarca i els Penitents,Altres vehicles,102
2014,6,Gràcia,29,el Coll,Altres vehicles,40
2014,6,Gràcia,30,la Salut,Altres vehicles,85
2014,6,Gràcia,31,la Vila de Gràcia,Altres vehicles,398
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Altres vehicles,181
2014,7,Horta-Guinardó,33,el Baix Guinardó,Altres vehicles,207
2014,7,Horta-Guinardó,34,Can Baró,Altres vehicles,70
2014,7,Horta-Guinardó,35,el Guinardó,Altres vehicles,285
2014,7,Horta-Guinardó,36,la Font d'en Fargues,Altres vehicles,119
2014,7,Horta-Guinardó,37,el Carmel,Altres vehicles,161
2014,7,Horta-Guinardó,38,la Teixonera,Altres vehicles,47
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,Altres vehicles,39
2014,7,Horta-Guinardó,40,Montbau,Altres vehicles,27
2014,7,Horta-Guinardó,41,la Vall d'Hebron,Altres vehicles,39
2014,7,Horta-Guinardó,42,la Clota,Altres vehicles,3
2014,7,Horta-Guinardó,43,Horta,Altres vehicles,191
