Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Tipologia_parc,Nombre_vehicles
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Altres vehicles,116
2013,7,Horta-Guinardó,37,el Carmel,Altres vehicles,151
2013,7,Horta-Guinardó,38,la Teixonera,Altres vehicles,50
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Altres vehicles,40
2013,7,Horta-Guinardó,40,Montbau,Altres vehicles,29
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Altres vehicles,38
2013,7,Horta-Guinardó,42,la Clota,Altres vehicles,3
2013,7,Horta-Guinardó,43,Horta,Altres vehicles,199
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Altres vehicles,196
2013,8,Nou Barris,45,Porta,Altres vehicles,137
2013,8,Nou Barris,46,el Turó de la Peira,Altres vehicles,40
2013,8,Nou Barris,47,Can Peguera,Altres vehicles,11
2013,8,Nou Barris,48,la Guineueta,Altres vehicles,74
2013,8,Nou Barris,49,Canyelles,Altres vehicles,65
2013,8,Nou Barris,50,les Roquetes,Altres vehicles,154
2013,8,Nou Barris,51,Verdun,Altres vehicles,66
2013,8,Nou Barris,52,la Prosperitat,Altres vehicles,207
2013,8,Nou Barris,53,la Trinitat Nova,Altres vehicles,34
2013,8,Nou Barris,54,Torre Baró,Altres vehicles,30
2013,8,Nou Barris,55,Ciutat Meridiana,Altres vehicles,64
2013,8,Nou Barris,56,Vallbona,Altres vehicles,27
2013,9,Sant Andreu,57,la Trinitat Vella,Altres vehicles,57
2013,9,Sant Andreu,58,Baró de Viver,Altres vehicles,14
2013,9,Sant Andreu,59,el Bon Pastor,Altres vehicles,332
2013,9,Sant Andreu,60,Sant Andreu,Altres vehicles,417
2013,9,Sant Andreu,61,la Sagrera,Altres vehicles,213
2013,9,Sant Andreu,62,el Congrés i els Indians,Altres vehicles,123
2013,9,Sant Andreu,63,Navas,Altres vehicles,159
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Altres vehicles,246
2013,10,Sant Martí,65,el Clot,Altres vehicles,268
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Altres vehicles,312
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Altres vehicles,105
2013,10,Sant Martí,68,el Poblenou,Altres vehicles,308
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Altres vehicles,121
2013,10,Sant Martí,70,el Besòs i el Maresme,Altres vehicles,159
2013,10,Sant Martí,71,Provençals del Poblenou,Altres vehicles,299
2013,10,Sant Martí,72,Sant Martí de Provençals,Altres vehicles,194
2013,10,Sant Martí,73,la Verneda i la Pau,Altres vehicles,283
2013,99,No consta,99,No consta,Altres vehicles,413
