Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Tipologia_parc,Nombre_vehicles
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Motos,4003
2017,4,Les Corts,21,Pedralbes,Motos,3242
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Motos,948
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Motos,6158
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Motos,4741
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Motos,6906
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Motos,13698
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Motos,6846
2017,6,Gràcia,28,Vallcarca i els Penitents,Motos,2970
2017,6,Gràcia,29,el Coll,Motos,1334
2017,6,Gràcia,30,la Salut,Motos,2422
2017,6,Gràcia,31,la Vila de Gràcia,Motos,7840
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Motos,5575
2017,7,Horta-Guinardó,33,el Baix Guinardó,Motos,3732
2017,7,Horta-Guinardó,34,Can Baró,Motos,1622
2017,7,Horta-Guinardó,35,el Guinardó,Motos,4946
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Motos,1961
2017,7,Horta-Guinardó,37,el Carmel,Motos,4335
2017,7,Horta-Guinardó,38,la Teixonera,Motos,1662
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Motos,903
2017,7,Horta-Guinardó,40,Montbau,Motos,537
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Motos,636
2017,7,Horta-Guinardó,42,la Clota,Motos,77
2017,7,Horta-Guinardó,43,Horta,Motos,3678
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Motos,2737
2017,8,Nou Barris,45,Porta,Motos,2249
2017,8,Nou Barris,46,el Turó de la Peira,Motos,1273
2017,8,Nou Barris,47,Can Peguera,Motos,217
2017,8,Nou Barris,48,la Guineueta,Motos,1478
2017,8,Nou Barris,49,Canyelles,Motos,724
2017,8,Nou Barris,50,les Roquetes,Motos,1298
2017,8,Nou Barris,51,Verdun,Motos,1004
2017,8,Nou Barris,52,la Prosperitat,Motos,2437
2017,8,Nou Barris,53,la Trinitat Nova,Motos,486
2017,8,Nou Barris,54,Torre Baró,Motos,249
2017,8,Nou Barris,55,Ciutat Meridiana,Motos,483
2017,8,Nou Barris,56,Vallbona,Motos,123
2017,9,Sant Andreu,57,la Trinitat Vella,Motos,690
2017,9,Sant Andreu,58,Baró de Viver,Motos,195
2017,9,Sant Andreu,59,el Bon Pastor,Motos,1109
2017,9,Sant Andreu,60,Sant Andreu,Motos,6460
2017,9,Sant Andreu,61,la Sagrera,Motos,3010
2017,9,Sant Andreu,62,el Congrés i els Indians,Motos,1468
2017,9,Sant Andreu,63,Navas,Motos,2611
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Motos,4690
2017,10,Sant Martí,65,el Clot,Motos,3097
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Motos,1994
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Motos,1532
2017,10,Sant Martí,68,el Poblenou,Motos,3951
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Motos,1602
2017,10,Sant Martí,70,el Besòs i el Maresme,Motos,1408
2017,10,Sant Martí,71,Provençals del Poblenou,Motos,2310
2017,10,Sant Martí,72,Sant Martí de Provençals,Motos,2749
2017,10,Sant Martí,73,la Verneda i la Pau,Motos,2549
2017,99,No consta,99,No consta,Motos,437
2017,1,Ciutat Vella,1,el Raval,Ciclomotors,1567
2017,1,Ciutat Vella,2,el Barri Gòtic,Ciclomotors,606
2017,1,Ciutat Vella,3,la Barceloneta,Ciclomotors,595
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Ciclomotors,1481
2017,2,Eixample,5,el Fort Pienc,Ciclomotors,1071
2017,2,Eixample,6,la Sagrada Família,Ciclomotors,1739
2017,2,Eixample,7,la Dreta de l'Eixample,Ciclomotors,1612
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Ciclomotors,1506
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Ciclomotors,2046
2017,2,Eixample,10,Sant Antoni,Ciclomotors,1226
2017,3,Sants-Montjuïc,11,el Poble Sec,Ciclomotors,1428
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Ciclomotors,97
2017,3,Sants-Montjuïc,13,la Marina de Port,Ciclomotors,1014
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Ciclomotors,404
2017,3,Sants-Montjuïc,15,Hostafrancs,Ciclomotors,554
2017,3,Sants-Montjuïc,16,la Bordeta,Ciclomotors,604
2017,3,Sants-Montjuïc,17,Sants - Badal,Ciclomotors,853
2017,3,Sants-Montjuïc,18,Sants,Ciclomotors,1432
2017,4,Les Corts,19,les Corts,Ciclomotors,1792
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Ciclomotors,851
2017,4,Les Corts,21,Pedralbes,Ciclomotors,453
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Ciclomotors,150
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Ciclomotors,852
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Ciclomotors,621
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Ciclomotors,1037
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Ciclomotors,1942
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Ciclomotors,1117
2017,6,Gràcia,28,Vallcarca i els Penitents,Ciclomotors,626
2017,6,Gràcia,29,el Coll,Ciclomotors,314
2017,6,Gràcia,30,la Salut,Ciclomotors,545
2017,6,Gràcia,31,la Vila de Gràcia,Ciclomotors,1823
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Ciclomotors,1315
2017,7,Horta-Guinardó,33,el Baix Guinardó,Ciclomotors,972
2017,7,Horta-Guinardó,34,Can Baró,Ciclomotors,482
2017,7,Horta-Guinardó,35,el Guinardó,Ciclomotors,1244
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Ciclomotors,388
2017,7,Horta-Guinardó,37,el Carmel,Ciclomotors,1444
2017,7,Horta-Guinardó,38,la Teixonera,Ciclomotors,496
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Ciclomotors,242
2017,7,Horta-Guinardó,40,Montbau,Ciclomotors,123
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Ciclomotors,149
2017,7,Horta-Guinardó,42,la Clota,Ciclomotors,30
2017,7,Horta-Guinardó,43,Horta,Ciclomotors,847
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Ciclomotors,768
2017,8,Nou Barris,45,Porta,Ciclomotors,675
2017,8,Nou Barris,46,el Turó de la Peira,Ciclomotors,462
2017,8,Nou Barris,47,Can Peguera,Ciclomotors,132
2017,8,Nou Barris,48,la Guineueta,Ciclomotors,394
2017,8,Nou Barris,49,Canyelles,Ciclomotors,249
2017,8,Nou Barris,50,les Roquetes,Ciclomotors,519
2017,8,Nou Barris,51,Verdun,Ciclomotors,348
2017,8,Nou Barris,52,la Prosperitat,Ciclomotors,737
2017,8,Nou Barris,53,la Trinitat Nova,Ciclomotors,271
2017,8,Nou Barris,54,Torre Baró,Ciclomotors,139
2017,8,Nou Barris,55,Ciutat Meridiana,Ciclomotors,266
2017,8,Nou Barris,56,Vallbona,Ciclomotors,64
2017,9,Sant Andreu,57,la Trinitat Vella,Ciclomotors,364
2017,9,Sant Andreu,58,Baró de Viver,Ciclomotors,88
2017,9,Sant Andreu,59,el Bon Pastor,Ciclomotors,331
2017,9,Sant Andreu,60,Sant Andreu,Ciclomotors,1515
2017,9,Sant Andreu,61,la Sagrera,Ciclomotors,904
2017,9,Sant Andreu,62,el Congrés i els Indians,Ciclomotors,394
2017,9,Sant Andreu,63,Navas,Ciclomotors,677
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Ciclomotors,1261
2017,10,Sant Martí,65,el Clot,Ciclomotors,875
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Ciclomotors,504
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Ciclomotors,278
2017,10,Sant Martí,68,el Poblenou,Ciclomotors,943
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Ciclomotors,198
2017,10,Sant Martí,70,el Besòs i el Maresme,Ciclomotors,671
2017,10,Sant Martí,71,Provençals del Poblenou,Ciclomotors,600
2017,10,Sant Martí,72,Sant Martí de Provençals,Ciclomotors,705
2017,10,Sant Martí,73,la Verneda i la Pau,Ciclomotors,941
2017,99,No consta,99,No consta,Ciclomotors,155
2017,1,Ciutat Vella,1,el Raval,Furgonetes,946
2017,1,Ciutat Vella,2,el Barri Gòtic,Furgonetes,1662
2017,1,Ciutat Vella,3,la Barceloneta,Furgonetes,563
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Furgonetes,550
2017,2,Eixample,5,el Fort Pienc,Furgonetes,812
2017,2,Eixample,6,la Sagrada Família,Furgonetes,1122
2017,2,Eixample,7,la Dreta de l'Eixample,Furgonetes,1972
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Furgonetes,1354
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Furgonetes,2558
2017,2,Eixample,10,Sant Antoni,Furgonetes,889
2017,3,Sants-Montjuïc,11,el Poble Sec,Furgonetes,1067
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Furgonetes,1023
2017,3,Sants-Montjuïc,13,la Marina de Port,Furgonetes,710
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Furgonetes,754
2017,3,Sants-Montjuïc,15,Hostafrancs,Furgonetes,443
2017,3,Sants-Montjuïc,16,la Bordeta,Furgonetes,513
2017,3,Sants-Montjuïc,17,Sants - Badal,Furgonetes,574
2017,3,Sants-Montjuïc,18,Sants,Furgonetes,952
2017,4,Les Corts,19,les Corts,Furgonetes,1417
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Furgonetes,612
2017,4,Les Corts,21,Pedralbes,Furgonetes,293
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Furgonetes,187
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Furgonetes,597
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Furgonetes,373
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Furgonetes,552
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Furgonetes,1371
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Furgonetes,591
2017,6,Gràcia,28,Vallcarca i els Penitents,Furgonetes,358
2017,6,Gràcia,29,el Coll,Furgonetes,153
2017,6,Gràcia,30,la Salut,Furgonetes,274
2017,6,Gràcia,31,la Vila de Gràcia,Furgonetes,1081
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Furgonetes,727
2017,7,Horta-Guinardó,33,el Baix Guinardó,Furgonetes,603
2017,7,Horta-Guinardó,34,Can Baró,Furgonetes,237
2017,7,Horta-Guinardó,35,el Guinardó,Furgonetes,950
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Furgonetes,306
2017,7,Horta-Guinardó,37,el Carmel,Furgonetes,713
2017,7,Horta-Guinardó,38,la Teixonera,Furgonetes,301
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Furgonetes,199
2017,7,Horta-Guinardó,40,Montbau,Furgonetes,104
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Furgonetes,154
2017,7,Horta-Guinardó,42,la Clota,Furgonetes,51
2017,7,Horta-Guinardó,43,Horta,Furgonetes,615
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Furgonetes,635
2017,8,Nou Barris,45,Porta,Furgonetes,532
2017,8,Nou Barris,46,el Turó de la Peira,Furgonetes,304
2017,8,Nou Barris,47,Can Peguera,Furgonetes,63
2017,8,Nou Barris,48,la Guineueta,Furgonetes,288
2017,8,Nou Barris,49,Canyelles,Furgonetes,169
2017,8,Nou Barris,50,les Roquetes,Furgonetes,464
2017,8,Nou Barris,51,Verdun,Furgonetes,313
2017,8,Nou Barris,52,la Prosperitat,Furgonetes,682
2017,8,Nou Barris,53,la Trinitat Nova,Furgonetes,194
2017,8,Nou Barris,54,Torre Baró,Furgonetes,129
2017,8,Nou Barris,55,Ciutat Meridiana,Furgonetes,254
2017,8,Nou Barris,56,Vallbona,Furgonetes,45
2017,9,Sant Andreu,57,la Trinitat Vella,Furgonetes,306
2017,9,Sant Andreu,58,Baró de Viver,Furgonetes,81
2017,9,Sant Andreu,59,el Bon Pastor,Furgonetes,929
2017,9,Sant Andreu,60,Sant Andreu,Furgonetes,1326
2017,9,Sant Andreu,61,la Sagrera,Furgonetes,578
2017,9,Sant Andreu,62,el Congrés i els Indians,Furgonetes,312
2017,9,Sant Andreu,63,Navas,Furgonetes,523
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Furgonetes,893
2017,10,Sant Martí,65,el Clot,Furgonetes,633
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Furgonetes,974
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Furgonetes,271
2017,10,Sant Martí,68,el Poblenou,Furgonetes,891
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Furgonetes,272
2017,10,Sant Martí,70,el Besòs i el Maresme,Furgonetes,594
2017,10,Sant Martí,71,Provençals del Poblenou,Furgonetes,886
2017,10,Sant Martí,72,Sant Martí de Provençals,Furgonetes,601
2017,10,Sant Martí,73,la Verneda i la Pau,Furgonetes,728
2017,99,No consta,99,No consta,Furgonetes,97
2017,1,Ciutat Vella,1,el Raval,Camions,433
2017,1,Ciutat Vella,2,el Barri Gòtic,Camions,1081
2017,1,Ciutat Vella,3,la Barceloneta,Camions,179
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Camions,175
2017,2,Eixample,5,el Fort Pienc,Camions,320
2017,2,Eixample,6,la Sagrada Família,Camions,452
2017,2,Eixample,7,la Dreta de l'Eixample,Camions,1206
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Camions,685
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Camions,606
2017,2,Eixample,10,Sant Antoni,Camions,343
2017,3,Sants-Montjuïc,11,el Poble Sec,Camions,366
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Camions,1729
2017,3,Sants-Montjuïc,13,la Marina de Port,Camions,510
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Camions,361
2017,3,Sants-Montjuïc,15,Hostafrancs,Camions,205
2017,3,Sants-Montjuïc,16,la Bordeta,Camions,172
2017,3,Sants-Montjuïc,17,Sants - Badal,Camions,190
2017,3,Sants-Montjuïc,18,Sants,Camions,374
2017,4,Les Corts,19,les Corts,Camions,528
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Camions,227
2017,4,Les Corts,21,Pedralbes,Camions,115
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Camions,63
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Camions,172
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Camions,124
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Camions,144
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Camions,515
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Camions,120
2017,6,Gràcia,28,Vallcarca i els Penitents,Camions,104
2017,6,Gràcia,29,el Coll,Camions,63
2017,6,Gràcia,30,la Salut,Camions,74
2017,6,Gràcia,31,la Vila de Gràcia,Camions,536
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Camions,189
2017,7,Horta-Guinardó,33,el Baix Guinardó,Camions,169
2017,7,Horta-Guinardó,34,Can Baró,Camions,89
2017,7,Horta-Guinardó,35,el Guinardó,Camions,394
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Camions,92
2017,7,Horta-Guinardó,37,el Carmel,Camions,291
2017,7,Horta-Guinardó,38,la Teixonera,Camions,103
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Camions,54
2017,7,Horta-Guinardó,40,Montbau,Camions,33
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Camions,38
2017,7,Horta-Guinardó,42,la Clota,Camions,19
2017,7,Horta-Guinardó,43,Horta,Camions,216
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Camions,264
2017,8,Nou Barris,45,Porta,Camions,201
2017,8,Nou Barris,46,el Turó de la Peira,Camions,90
2017,8,Nou Barris,47,Can Peguera,Camions,17
2017,8,Nou Barris,48,la Guineueta,Camions,106
2017,8,Nou Barris,49,Canyelles,Camions,65
2017,8,Nou Barris,50,les Roquetes,Camions,197
2017,8,Nou Barris,51,Verdun,Camions,122
2017,8,Nou Barris,52,la Prosperitat,Camions,279
2017,8,Nou Barris,53,la Trinitat Nova,Camions,70
2017,8,Nou Barris,54,Torre Baró,Camions,60
2017,8,Nou Barris,55,Ciutat Meridiana,Camions,130
2017,8,Nou Barris,56,Vallbona,Camions,28
2017,9,Sant Andreu,57,la Trinitat Vella,Camions,122
2017,9,Sant Andreu,58,Baró de Viver,Camions,35
2017,9,Sant Andreu,59,el Bon Pastor,Camions,779
2017,9,Sant Andreu,60,Sant Andreu,Camions,445
2017,9,Sant Andreu,61,la Sagrera,Camions,248
2017,9,Sant Andreu,62,el Congrés i els Indians,Camions,91
2017,9,Sant Andreu,63,Navas,Camions,150
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Camions,338
2017,10,Sant Martí,65,el Clot,Camions,259
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Camions,464
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Camions,102
2017,10,Sant Martí,68,el Poblenou,Camions,359
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Camions,120
2017,10,Sant Martí,70,el Besòs i el Maresme,Camions,282
2017,10,Sant Martí,71,Provençals del Poblenou,Camions,416
2017,10,Sant Martí,72,Sant Martí de Provençals,Camions,195
2017,10,Sant Martí,73,la Verneda i la Pau,Camions,332
2017,99,No consta,99,No consta,Camions,141
2017,1,Ciutat Vella,1,el Raval,Altres vehicles,225
2017,1,Ciutat Vella,2,el Barri Gòtic,Altres vehicles,413
2017,1,Ciutat Vella,3,la Barceloneta,Altres vehicles,96
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Altres vehicles,189
2017,2,Eixample,5,el Fort Pienc,Altres vehicles,462
2017,2,Eixample,6,la Sagrada Família,Altres vehicles,492
2017,2,Eixample,7,la Dreta de l'Eixample,Altres vehicles,1749
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Altres vehicles,535
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,Altres vehicles,467
2017,2,Eixample,10,Sant Antoni,Altres vehicles,418
2017,3,Sants-Montjuïc,11,el Poble Sec,Altres vehicles,275
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Altres vehicles,3887
2017,3,Sants-Montjuïc,13,la Marina de Port,Altres vehicles,343
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,Altres vehicles,114
2017,3,Sants-Montjuïc,15,Hostafrancs,Altres vehicles,147
2017,3,Sants-Montjuïc,16,la Bordeta,Altres vehicles,147
2017,3,Sants-Montjuïc,17,Sants - Badal,Altres vehicles,144
2017,3,Sants-Montjuïc,18,Sants,Altres vehicles,281
2017,4,Les Corts,19,les Corts,Altres vehicles,491
2017,4,Les Corts,20,la Maternitat i Sant Ramon,Altres vehicles,324
2017,4,Les Corts,21,Pedralbes,Altres vehicles,188
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Altres vehicles,50
2017,5,Sarrià-Sant Gervasi,23,Sarrià,Altres vehicles,265
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,Altres vehicles,156
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Altres vehicles,249
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Altres vehicles,752
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Altres vehicles,191
2017,6,Gràcia,28,Vallcarca i els Penitents,Altres vehicles,109
2017,6,Gràcia,29,el Coll,Altres vehicles,43
2017,6,Gràcia,30,la Salut,Altres vehicles,91
2017,6,Gràcia,31,la Vila de Gràcia,Altres vehicles,428
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Altres vehicles,203
2017,7,Horta-Guinardó,33,el Baix Guinardó,Altres vehicles,211
2017,7,Horta-Guinardó,34,Can Baró,Altres vehicles,79
2017,7,Horta-Guinardó,35,el Guinardó,Altres vehicles,327
2017,7,Horta-Guinardó,36,la Font d'en Fargues,Altres vehicles,122
2017,7,Horta-Guinardó,37,el Carmel,Altres vehicles,183
2017,7,Horta-Guinardó,38,la Teixonera,Altres vehicles,61
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,Altres vehicles,46
2017,7,Horta-Guinardó,40,Montbau,Altres vehicles,26
2017,7,Horta-Guinardó,41,la Vall d'Hebron,Altres vehicles,46
2017,7,Horta-Guinardó,42,la Clota,Altres vehicles,3
2017,7,Horta-Guinardó,43,Horta,Altres vehicles,179
