Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Tipologia_parc,Nombre_vehicles
2016,3,Sants-Montjuïc,18,Sants,Motos,5050
2016,4,Les Corts,19,les Corts,Motos,7906
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Motos,3933
2016,4,Les Corts,21,Pedralbes,Motos,3202
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Motos,898
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Motos,6032
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Motos,4683
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Motos,6666
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Motos,13574
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Motos,6646
2016,6,Gràcia,28,Vallcarca i els Penitents,Motos,2878
2016,6,Gràcia,29,el Coll,Motos,1301
2016,6,Gràcia,30,la Salut,Motos,2378
2016,6,Gràcia,31,la Vila de Gràcia,Motos,7614
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Motos,5400
2016,7,Horta-Guinardó,33,el Baix Guinardó,Motos,3653
2016,7,Horta-Guinardó,34,Can Baró,Motos,1539
2016,7,Horta-Guinardó,35,el Guinardó,Motos,4782
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Motos,1904
2016,7,Horta-Guinardó,37,el Carmel,Motos,4096
2016,7,Horta-Guinardó,38,la Teixonera,Motos,1570
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Motos,865
2016,7,Horta-Guinardó,40,Montbau,Motos,524
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Motos,623
2016,7,Horta-Guinardó,42,la Clota,Motos,72
2016,7,Horta-Guinardó,43,Horta,Motos,3544
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Motos,2662
2016,8,Nou Barris,45,Porta,Motos,2146
2016,8,Nou Barris,46,el Turó de la Peira,Motos,1201
2016,8,Nou Barris,47,Can Peguera,Motos,199
2016,8,Nou Barris,48,la Guineueta,Motos,1416
2016,8,Nou Barris,49,Canyelles,Motos,696
2016,8,Nou Barris,50,les Roquetes,Motos,1222
2016,8,Nou Barris,51,Verdun,Motos,948
2016,8,Nou Barris,52,la Prosperitat,Motos,2338
2016,8,Nou Barris,53,la Trinitat Nova,Motos,456
2016,8,Nou Barris,54,Torre Baró,Motos,226
2016,8,Nou Barris,55,Ciutat Meridiana,Motos,489
2016,8,Nou Barris,56,Vallbona,Motos,109
2016,9,Sant Andreu,57,la Trinitat Vella,Motos,654
2016,9,Sant Andreu,58,Baró de Viver,Motos,196
2016,9,Sant Andreu,59,el Bon Pastor,Motos,1051
2016,9,Sant Andreu,60,Sant Andreu,Motos,6210
2016,9,Sant Andreu,61,la Sagrera,Motos,2899
2016,9,Sant Andreu,62,el Congrés i els Indians,Motos,1434
2016,9,Sant Andreu,63,Navas,Motos,2515
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Motos,4482
2016,10,Sant Martí,65,el Clot,Motos,2997
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Motos,1918
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Motos,1448
2016,10,Sant Martí,68,el Poblenou,Motos,3771
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Motos,1544
2016,10,Sant Martí,70,el Besòs i el Maresme,Motos,1326
2016,10,Sant Martí,71,Provençals del Poblenou,Motos,2180
2016,10,Sant Martí,72,Sant Martí de Provençals,Motos,2643
2016,10,Sant Martí,73,la Verneda i la Pau,Motos,2472
2016,99,No consta,99,No consta,Motos,316
2016,1,Ciutat Vella,1,el Raval,Ciclomotors,1613
2016,1,Ciutat Vella,2,el Barri Gòtic,Ciclomotors,596
2016,1,Ciutat Vella,3,la Barceloneta,Ciclomotors,608
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Ciclomotors,943
2016,2,Eixample,5,el Fort Pienc,Ciclomotors,1091
2016,2,Eixample,6,la Sagrada Família,Ciclomotors,1828
2016,2,Eixample,7,la Dreta de l'Eixample,Ciclomotors,1670
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Ciclomotors,1578
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Ciclomotors,2157
2016,2,Eixample,10,Sant Antoni,Ciclomotors,1277
2016,3,Sants-Montjuïc,11,el Poble Sec,Ciclomotors,1478
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Ciclomotors,98
2016,3,Sants-Montjuïc,13,la Marina de Port,Ciclomotors,1031
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Ciclomotors,428
2016,3,Sants-Montjuïc,15,Hostafrancs,Ciclomotors,554
2016,3,Sants-Montjuïc,16,la Bordeta,Ciclomotors,636
2016,3,Sants-Montjuïc,17,Sants - Badal,Ciclomotors,873
2016,3,Sants-Montjuïc,18,Sants,Ciclomotors,1466
2016,4,Les Corts,19,les Corts,Ciclomotors,1696
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Ciclomotors,877
2016,4,Les Corts,21,Pedralbes,Ciclomotors,464
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Ciclomotors,158
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Ciclomotors,878
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Ciclomotors,640
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Ciclomotors,1076
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Ciclomotors,1995
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Ciclomotors,1164
2016,6,Gràcia,28,Vallcarca i els Penitents,Ciclomotors,644
2016,6,Gràcia,29,el Coll,Ciclomotors,321
2016,6,Gràcia,30,la Salut,Ciclomotors,563
2016,6,Gràcia,31,la Vila de Gràcia,Ciclomotors,1870
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Ciclomotors,1344
2016,7,Horta-Guinardó,33,el Baix Guinardó,Ciclomotors,1014
2016,7,Horta-Guinardó,34,Can Baró,Ciclomotors,499
2016,7,Horta-Guinardó,35,el Guinardó,Ciclomotors,1258
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Ciclomotors,409
2016,7,Horta-Guinardó,37,el Carmel,Ciclomotors,1481
2016,7,Horta-Guinardó,38,la Teixonera,Ciclomotors,513
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Ciclomotors,246
2016,7,Horta-Guinardó,40,Montbau,Ciclomotors,128
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Ciclomotors,154
2016,7,Horta-Guinardó,42,la Clota,Ciclomotors,33
2016,7,Horta-Guinardó,43,Horta,Ciclomotors,909
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Ciclomotors,781
2016,8,Nou Barris,45,Porta,Ciclomotors,689
2016,8,Nou Barris,46,el Turó de la Peira,Ciclomotors,459
2016,8,Nou Barris,47,Can Peguera,Ciclomotors,131
2016,8,Nou Barris,48,la Guineueta,Ciclomotors,391
2016,8,Nou Barris,49,Canyelles,Ciclomotors,263
2016,8,Nou Barris,50,les Roquetes,Ciclomotors,515
2016,8,Nou Barris,51,Verdun,Ciclomotors,362
2016,8,Nou Barris,52,la Prosperitat,Ciclomotors,753
2016,8,Nou Barris,53,la Trinitat Nova,Ciclomotors,268
2016,8,Nou Barris,54,Torre Baró,Ciclomotors,139
2016,8,Nou Barris,55,Ciutat Meridiana,Ciclomotors,276
2016,8,Nou Barris,56,Vallbona,Ciclomotors,64
2016,9,Sant Andreu,57,la Trinitat Vella,Ciclomotors,375
2016,9,Sant Andreu,58,Baró de Viver,Ciclomotors,79
2016,9,Sant Andreu,59,el Bon Pastor,Ciclomotors,341
2016,9,Sant Andreu,60,Sant Andreu,Ciclomotors,1557
2016,9,Sant Andreu,61,la Sagrera,Ciclomotors,932
2016,9,Sant Andreu,62,el Congrés i els Indians,Ciclomotors,388
2016,9,Sant Andreu,63,Navas,Ciclomotors,692
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Ciclomotors,1292
2016,10,Sant Martí,65,el Clot,Ciclomotors,920
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Ciclomotors,526
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Ciclomotors,283
2016,10,Sant Martí,68,el Poblenou,Ciclomotors,947
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Ciclomotors,201
2016,10,Sant Martí,70,el Besòs i el Maresme,Ciclomotors,690
2016,10,Sant Martí,71,Provençals del Poblenou,Ciclomotors,633
2016,10,Sant Martí,72,Sant Martí de Provençals,Ciclomotors,713
2016,10,Sant Martí,73,la Verneda i la Pau,Ciclomotors,978
2016,99,No consta,99,No consta,Ciclomotors,140
2016,1,Ciutat Vella,1,el Raval,Furgonetes,920
2016,1,Ciutat Vella,2,el Barri Gòtic,Furgonetes,1554
2016,1,Ciutat Vella,3,la Barceloneta,Furgonetes,598
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Furgonetes,541
2016,2,Eixample,5,el Fort Pienc,Furgonetes,830
2016,2,Eixample,6,la Sagrada Família,Furgonetes,1058
2016,2,Eixample,7,la Dreta de l'Eixample,Furgonetes,1949
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Furgonetes,1335
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Furgonetes,2562
2016,2,Eixample,10,Sant Antoni,Furgonetes,914
2016,3,Sants-Montjuïc,11,el Poble Sec,Furgonetes,1027
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Furgonetes,985
2016,3,Sants-Montjuïc,13,la Marina de Port,Furgonetes,683
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Furgonetes,755
2016,3,Sants-Montjuïc,15,Hostafrancs,Furgonetes,427
2016,3,Sants-Montjuïc,16,la Bordeta,Furgonetes,503
2016,3,Sants-Montjuïc,17,Sants - Badal,Furgonetes,548
2016,3,Sants-Montjuïc,18,Sants,Furgonetes,963
2016,4,Les Corts,19,les Corts,Furgonetes,1463
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Furgonetes,602
2016,4,Les Corts,21,Pedralbes,Furgonetes,289
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Furgonetes,186
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Furgonetes,593
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Furgonetes,375
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Furgonetes,540
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Furgonetes,1344
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Furgonetes,590
2016,6,Gràcia,28,Vallcarca i els Penitents,Furgonetes,349
2016,6,Gràcia,29,el Coll,Furgonetes,144
2016,6,Gràcia,30,la Salut,Furgonetes,269
2016,6,Gràcia,31,la Vila de Gràcia,Furgonetes,1041
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Furgonetes,701
2016,7,Horta-Guinardó,33,el Baix Guinardó,Furgonetes,597
2016,7,Horta-Guinardó,34,Can Baró,Furgonetes,224
2016,7,Horta-Guinardó,35,el Guinardó,Furgonetes,926
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Furgonetes,290
2016,7,Horta-Guinardó,37,el Carmel,Furgonetes,672
2016,7,Horta-Guinardó,38,la Teixonera,Furgonetes,294
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Furgonetes,191
2016,7,Horta-Guinardó,40,Montbau,Furgonetes,112
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Furgonetes,146
2016,7,Horta-Guinardó,42,la Clota,Furgonetes,48
2016,7,Horta-Guinardó,43,Horta,Furgonetes,612
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Furgonetes,621
2016,8,Nou Barris,45,Porta,Furgonetes,525
2016,8,Nou Barris,46,el Turó de la Peira,Furgonetes,288
2016,8,Nou Barris,47,Can Peguera,Furgonetes,64
2016,8,Nou Barris,48,la Guineueta,Furgonetes,285
2016,8,Nou Barris,49,Canyelles,Furgonetes,158
2016,8,Nou Barris,50,les Roquetes,Furgonetes,456
2016,8,Nou Barris,51,Verdun,Furgonetes,293
2016,8,Nou Barris,52,la Prosperitat,Furgonetes,647
2016,8,Nou Barris,53,la Trinitat Nova,Furgonetes,195
2016,8,Nou Barris,54,Torre Baró,Furgonetes,123
2016,8,Nou Barris,55,Ciutat Meridiana,Furgonetes,234
2016,8,Nou Barris,56,Vallbona,Furgonetes,43
2016,9,Sant Andreu,57,la Trinitat Vella,Furgonetes,300
2016,9,Sant Andreu,58,Baró de Viver,Furgonetes,75
2016,9,Sant Andreu,59,el Bon Pastor,Furgonetes,879
2016,9,Sant Andreu,60,Sant Andreu,Furgonetes,1307
2016,9,Sant Andreu,61,la Sagrera,Furgonetes,591
2016,9,Sant Andreu,62,el Congrés i els Indians,Furgonetes,314
2016,9,Sant Andreu,63,Navas,Furgonetes,514
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Furgonetes,887
2016,10,Sant Martí,65,el Clot,Furgonetes,606
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Furgonetes,978
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Furgonetes,266
2016,10,Sant Martí,68,el Poblenou,Furgonetes,873
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Furgonetes,275
2016,10,Sant Martí,70,el Besòs i el Maresme,Furgonetes,553
2016,10,Sant Martí,71,Provençals del Poblenou,Furgonetes,879
2016,10,Sant Martí,72,Sant Martí de Provençals,Furgonetes,615
2016,10,Sant Martí,73,la Verneda i la Pau,Furgonetes,706
2016,99,No consta,99,No consta,Furgonetes,90
2016,1,Ciutat Vella,1,el Raval,Camions,430
2016,1,Ciutat Vella,2,el Barri Gòtic,Camions,1115
2016,1,Ciutat Vella,3,la Barceloneta,Camions,184
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Camions,175
2016,2,Eixample,5,el Fort Pienc,Camions,321
2016,2,Eixample,6,la Sagrada Família,Camions,365
2016,2,Eixample,7,la Dreta de l'Eixample,Camions,1189
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Camions,682
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Camions,624
2016,2,Eixample,10,Sant Antoni,Camions,354
2016,3,Sants-Montjuïc,11,el Poble Sec,Camions,385
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Camions,1701
2016,3,Sants-Montjuïc,13,la Marina de Port,Camions,504
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Camions,364
2016,3,Sants-Montjuïc,15,Hostafrancs,Camions,328
2016,3,Sants-Montjuïc,16,la Bordeta,Camions,185
2016,3,Sants-Montjuïc,17,Sants - Badal,Camions,197
2016,3,Sants-Montjuïc,18,Sants,Camions,416
2016,4,Les Corts,19,les Corts,Camions,521
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Camions,230
2016,4,Les Corts,21,Pedralbes,Camions,114
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Camions,59
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Camions,169
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Camions,131
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Camions,148
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Camions,488
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Camions,137
2016,6,Gràcia,28,Vallcarca i els Penitents,Camions,102
2016,6,Gràcia,29,el Coll,Camions,63
2016,6,Gràcia,30,la Salut,Camions,77
2016,6,Gràcia,31,la Vila de Gràcia,Camions,397
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Camions,198
2016,7,Horta-Guinardó,33,el Baix Guinardó,Camions,190
2016,7,Horta-Guinardó,34,Can Baró,Camions,91
2016,7,Horta-Guinardó,35,el Guinardó,Camions,404
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Camions,93
2016,7,Horta-Guinardó,37,el Carmel,Camions,291
2016,7,Horta-Guinardó,38,la Teixonera,Camions,100
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Camions,51
2016,7,Horta-Guinardó,40,Montbau,Camions,35
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Camions,41
2016,7,Horta-Guinardó,42,la Clota,Camions,19
2016,7,Horta-Guinardó,43,Horta,Camions,241
2016,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Camions,262
2016,8,Nou Barris,45,Porta,Camions,206
2016,8,Nou Barris,46,el Turó de la Peira,Camions,89
2016,8,Nou Barris,47,Can Peguera,Camions,18
2016,8,Nou Barris,48,la Guineueta,Camions,103
2016,8,Nou Barris,49,Canyelles,Camions,67
2016,8,Nou Barris,50,les Roquetes,Camions,210
2016,8,Nou Barris,51,Verdun,Camions,124
2016,8,Nou Barris,52,la Prosperitat,Camions,274
2016,8,Nou Barris,53,la Trinitat Nova,Camions,68
2016,8,Nou Barris,54,Torre Baró,Camions,59
2016,8,Nou Barris,55,Ciutat Meridiana,Camions,131
2016,8,Nou Barris,56,Vallbona,Camions,30
2016,9,Sant Andreu,57,la Trinitat Vella,Camions,116
2016,9,Sant Andreu,58,Baró de Viver,Camions,35
2016,9,Sant Andreu,59,el Bon Pastor,Camions,803
2016,9,Sant Andreu,60,Sant Andreu,Camions,461
2016,9,Sant Andreu,61,la Sagrera,Camions,243
2016,9,Sant Andreu,62,el Congrés i els Indians,Camions,86
2016,9,Sant Andreu,63,Navas,Camions,155
2016,10,Sant Martí,64,el Camp de l'Arpa del Clot,Camions,365
2016,10,Sant Martí,65,el Clot,Camions,259
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Camions,478
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,Camions,101
2016,10,Sant Martí,68,el Poblenou,Camions,368
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Camions,128
2016,10,Sant Martí,70,el Besòs i el Maresme,Camions,286
2016,10,Sant Martí,71,Provençals del Poblenou,Camions,423
2016,10,Sant Martí,72,Sant Martí de Provençals,Camions,205
2016,10,Sant Martí,73,la Verneda i la Pau,Camions,321
2016,99,No consta,99,No consta,Camions,139
2016,1,Ciutat Vella,1,el Raval,Altres vehicles,339
2016,1,Ciutat Vella,2,el Barri Gòtic,Altres vehicles,380
2016,1,Ciutat Vella,3,la Barceloneta,Altres vehicles,94
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Altres vehicles,186
2016,2,Eixample,5,el Fort Pienc,Altres vehicles,427
2016,2,Eixample,6,la Sagrada Família,Altres vehicles,466
2016,2,Eixample,7,la Dreta de l'Eixample,Altres vehicles,1690
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Altres vehicles,507
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,Altres vehicles,462
2016,2,Eixample,10,Sant Antoni,Altres vehicles,407
2016,3,Sants-Montjuïc,11,el Poble Sec,Altres vehicles,261
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Altres vehicles,3749
2016,3,Sants-Montjuïc,13,la Marina de Port,Altres vehicles,328
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,Altres vehicles,116
2016,3,Sants-Montjuïc,15,Hostafrancs,Altres vehicles,153
2016,3,Sants-Montjuïc,16,la Bordeta,Altres vehicles,145
2016,3,Sants-Montjuïc,17,Sants - Badal,Altres vehicles,144
2016,3,Sants-Montjuïc,18,Sants,Altres vehicles,319
2016,4,Les Corts,19,les Corts,Altres vehicles,480
2016,4,Les Corts,20,la Maternitat i Sant Ramon,Altres vehicles,320
2016,4,Les Corts,21,Pedralbes,Altres vehicles,184
2016,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Altres vehicles,50
2016,5,Sarrià-Sant Gervasi,23,Sarrià,Altres vehicles,260
2016,5,Sarrià-Sant Gervasi,24,les Tres Torres,Altres vehicles,155
2016,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Altres vehicles,258
2016,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Altres vehicles,699
2016,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Altres vehicles,184
2016,6,Gràcia,28,Vallcarca i els Penitents,Altres vehicles,116
2016,6,Gràcia,29,el Coll,Altres vehicles,38
2016,6,Gràcia,30,la Salut,Altres vehicles,89
2016,6,Gràcia,31,la Vila de Gràcia,Altres vehicles,430
2016,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Altres vehicles,193
2016,7,Horta-Guinardó,33,el Baix Guinardó,Altres vehicles,206
2016,7,Horta-Guinardó,34,Can Baró,Altres vehicles,76
2016,7,Horta-Guinardó,35,el Guinardó,Altres vehicles,307
2016,7,Horta-Guinardó,36,la Font d'en Fargues,Altres vehicles,126
2016,7,Horta-Guinardó,37,el Carmel,Altres vehicles,175
2016,7,Horta-Guinardó,38,la Teixonera,Altres vehicles,60
2016,7,Horta-Guinardó,39,Sant Genís dels Agudells,Altres vehicles,42
2016,7,Horta-Guinardó,40,Montbau,Altres vehicles,32
2016,7,Horta-Guinardó,41,la Vall d'Hebron,Altres vehicles,45
2016,7,Horta-Guinardó,42,la Clota,Altres vehicles,3
2016,7,Horta-Guinardó,43,Horta,Altres vehicles,186
