Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Cilindrada_motos,Nombre_motos
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Fins a 75 cc,72
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,Fins a 75 cc,29
2014,10,Sant Martí,68,el Poblenou,Fins a 75 cc,90
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Fins a 75 cc,32
2014,10,Sant Martí,70,el Besòs i el Maresme,Fins a 75 cc,34
2014,10,Sant Martí,71,Provençals del Poblenou,Fins a 75 cc,58
2014,10,Sant Martí,72,Sant Martí de Provençals,Fins a 75 cc,91
2014,10,Sant Martí,73,la Verneda i la Pau,Fins a 75 cc,95
2014,99,No consta,99,No consta,Fins a 75 cc,99
2014,1,Ciutat Vella,1,el Raval,75 a 125 cc,1434
2014,1,Ciutat Vella,2,el Barri Gòtic,75 a 125 cc,2552
2014,1,Ciutat Vella,3,la Barceloneta,75 a 125 cc,1147
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",75 a 125 cc,1120
2014,2,Eixample,5,el Fort Pienc,75 a 125 cc,2004
2014,2,Eixample,6,la Sagrada Família,75 a 125 cc,3260
2014,2,Eixample,7,la Dreta de l'Eixample,75 a 125 cc,4096
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,75 a 125 cc,3545
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,75 a 125 cc,4170
2014,2,Eixample,10,Sant Antoni,75 a 125 cc,2241
2014,3,Sants-Montjuïc,11,el Poble Sec,75 a 125 cc,1919
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,75 a 125 cc,183
2014,3,Sants-Montjuïc,13,la Marina de Port,75 a 125 cc,1560
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,75 a 125 cc,614
2014,3,Sants-Montjuïc,15,Hostafrancs,75 a 125 cc,804
2014,3,Sants-Montjuïc,16,la Bordeta,75 a 125 cc,1050
2014,3,Sants-Montjuïc,17,Sants - Badal,75 a 125 cc,1236
2014,3,Sants-Montjuïc,18,Sants,75 a 125 cc,2348
2014,4,Les Corts,19,les Corts,75 a 125 cc,3688
2014,4,Les Corts,20,la Maternitat i Sant Ramon,75 a 125 cc,1933
2014,4,Les Corts,21,Pedralbes,75 a 125 cc,1478
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",75 a 125 cc,324
2014,5,Sarrià-Sant Gervasi,23,Sarrià,75 a 125 cc,2838
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,75 a 125 cc,2214
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,75 a 125 cc,3243
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75 a 125 cc,6511
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,75 a 125 cc,3210
2014,6,Gràcia,28,Vallcarca i els Penitents,75 a 125 cc,1360
2014,6,Gràcia,29,el Coll,75 a 125 cc,655
2014,6,Gràcia,30,la Salut,75 a 125 cc,1221
2014,6,Gràcia,31,la Vila de Gràcia,75 a 125 cc,3727
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75 a 125 cc,2636
2014,7,Horta-Guinardó,33,el Baix Guinardó,75 a 125 cc,1794
2014,7,Horta-Guinardó,34,Can Baró,75 a 125 cc,758
2014,7,Horta-Guinardó,35,el Guinardó,75 a 125 cc,2192
2014,7,Horta-Guinardó,36,la Font d'en Fargues,75 a 125 cc,944
2014,7,Horta-Guinardó,37,el Carmel,75 a 125 cc,2067
2014,7,Horta-Guinardó,38,la Teixonera,75 a 125 cc,735
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,75 a 125 cc,344
2014,7,Horta-Guinardó,40,Montbau,75 a 125 cc,225
2014,7,Horta-Guinardó,41,la Vall d'Hebron,75 a 125 cc,314
2014,7,Horta-Guinardó,42,la Clota,75 a 125 cc,24
2014,7,Horta-Guinardó,43,Horta,75 a 125 cc,1563
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,75 a 125 cc,1283
2014,8,Nou Barris,45,Porta,75 a 125 cc,998
2014,8,Nou Barris,46,el Turó de la Peira,75 a 125 cc,581
2014,8,Nou Barris,47,Can Peguera,75 a 125 cc,104
2014,8,Nou Barris,48,la Guineueta,75 a 125 cc,624
2014,8,Nou Barris,49,Canyelles,75 a 125 cc,300
2014,8,Nou Barris,50,les Roquetes,75 a 125 cc,558
2014,8,Nou Barris,51,Verdun,75 a 125 cc,437
2014,8,Nou Barris,52,la Prosperitat,75 a 125 cc,1091
2014,8,Nou Barris,53,la Trinitat Nova,75 a 125 cc,217
2014,8,Nou Barris,54,Torre Baró,75 a 125 cc,87
2014,8,Nou Barris,55,Ciutat Meridiana,75 a 125 cc,231
2014,8,Nou Barris,56,Vallbona,75 a 125 cc,45
2014,9,Sant Andreu,57,la Trinitat Vella,75 a 125 cc,324
2014,9,Sant Andreu,58,Baró de Viver,75 a 125 cc,98
2014,9,Sant Andreu,59,el Bon Pastor,75 a 125 cc,517
2014,9,Sant Andreu,60,Sant Andreu,75 a 125 cc,2829
2014,9,Sant Andreu,61,la Sagrera,75 a 125 cc,1410
2014,9,Sant Andreu,62,el Congrés i els Indians,75 a 125 cc,675
2014,9,Sant Andreu,63,Navas,75 a 125 cc,1144
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,75 a 125 cc,2132
2014,10,Sant Martí,65,el Clot,75 a 125 cc,1437
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,75 a 125 cc,837
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,75 a 125 cc,679
2014,10,Sant Martí,68,el Poblenou,75 a 125 cc,1700
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,75 a 125 cc,721
2014,10,Sant Martí,70,el Besòs i el Maresme,75 a 125 cc,634
2014,10,Sant Martí,71,Provençals del Poblenou,75 a 125 cc,1008
2014,10,Sant Martí,72,Sant Martí de Provençals,75 a 125 cc,1179
2014,10,Sant Martí,73,la Verneda i la Pau,75 a 125 cc,1133
2014,99,No consta,99,No consta,75 a 125 cc,184
2014,1,Ciutat Vella,1,el Raval,126 a 200,221
2014,1,Ciutat Vella,2,el Barri Gòtic,126 a 200,268
2014,1,Ciutat Vella,3,la Barceloneta,126 a 200,129
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",126 a 200,181
2014,2,Eixample,5,el Fort Pienc,126 a 200,352
2014,2,Eixample,6,la Sagrada Família,126 a 200,533
2014,2,Eixample,7,la Dreta de l'Eixample,126 a 200,819
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,126 a 200,699
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,126 a 200,735
2014,2,Eixample,10,Sant Antoni,126 a 200,386
2014,3,Sants-Montjuïc,11,el Poble Sec,126 a 200,367
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,126 a 200,33
2014,3,Sants-Montjuïc,13,la Marina de Port,126 a 200,193
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,126 a 200,92
2014,3,Sants-Montjuïc,15,Hostafrancs,126 a 200,119
2014,3,Sants-Montjuïc,16,la Bordeta,126 a 200,134
2014,3,Sants-Montjuïc,17,Sants - Badal,126 a 200,187
2014,3,Sants-Montjuïc,18,Sants,126 a 200,376
2014,4,Les Corts,19,les Corts,126 a 200,699
2014,4,Les Corts,20,la Maternitat i Sant Ramon,126 a 200,357
2014,4,Les Corts,21,Pedralbes,126 a 200,341
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",126 a 200,91
2014,5,Sarrià-Sant Gervasi,23,Sarrià,126 a 200,652
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,126 a 200,512
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,126 a 200,740
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,126 a 200,1414
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,126 a 200,646
2014,6,Gràcia,28,Vallcarca i els Penitents,126 a 200,271
2014,6,Gràcia,29,el Coll,126 a 200,103
2014,6,Gràcia,30,la Salut,126 a 200,207
2014,6,Gràcia,31,la Vila de Gràcia,126 a 200,664
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,126 a 200,469
2014,7,Horta-Guinardó,33,el Baix Guinardó,126 a 200,297
2014,7,Horta-Guinardó,34,Can Baró,126 a 200,117
2014,7,Horta-Guinardó,35,el Guinardó,126 a 200,419
2014,7,Horta-Guinardó,36,la Font d'en Fargues,126 a 200,155
2014,7,Horta-Guinardó,37,el Carmel,126 a 200,293
2014,7,Horta-Guinardó,38,la Teixonera,126 a 200,114
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,126 a 200,58
2014,7,Horta-Guinardó,40,Montbau,126 a 200,42
2014,7,Horta-Guinardó,41,la Vall d'Hebron,126 a 200,47
2014,7,Horta-Guinardó,42,la Clota,126 a 200,3
2014,7,Horta-Guinardó,43,Horta,126 a 200,276
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,126 a 200,181
2014,8,Nou Barris,45,Porta,126 a 200,116
2014,8,Nou Barris,46,el Turó de la Peira,126 a 200,64
2014,8,Nou Barris,47,Can Peguera,126 a 200,12
2014,8,Nou Barris,48,la Guineueta,126 a 200,87
2014,8,Nou Barris,49,Canyelles,126 a 200,29
2014,8,Nou Barris,50,les Roquetes,126 a 200,61
2014,8,Nou Barris,51,Verdun,126 a 200,47
2014,8,Nou Barris,52,la Prosperitat,126 a 200,113
2014,8,Nou Barris,53,la Trinitat Nova,126 a 200,15
2014,8,Nou Barris,54,Torre Baró,126 a 200,11
2014,8,Nou Barris,55,Ciutat Meridiana,126 a 200,29
2014,8,Nou Barris,56,Vallbona,126 a 200,7
2014,9,Sant Andreu,57,la Trinitat Vella,126 a 200,30
2014,9,Sant Andreu,58,Baró de Viver,126 a 200,7
2014,9,Sant Andreu,59,el Bon Pastor,126 a 200,56
2014,9,Sant Andreu,60,Sant Andreu,126 a 200,379
2014,9,Sant Andreu,61,la Sagrera,126 a 200,221
2014,9,Sant Andreu,62,el Congrés i els Indians,126 a 200,109
2014,9,Sant Andreu,63,Navas,126 a 200,166
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,126 a 200,371
2014,10,Sant Martí,65,el Clot,126 a 200,213
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,126 a 200,153
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,126 a 200,120
2014,10,Sant Martí,68,el Poblenou,126 a 200,246
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,126 a 200,103
2014,10,Sant Martí,70,el Besòs i el Maresme,126 a 200,71
2014,10,Sant Martí,71,Provençals del Poblenou,126 a 200,121
2014,10,Sant Martí,72,Sant Martí de Provençals,126 a 200,171
2014,10,Sant Martí,73,la Verneda i la Pau,126 a 200,141
2014,99,No consta,99,No consta,126 a 200,74
2014,1,Ciutat Vella,1,el Raval,201 a 250 cc,235
2014,1,Ciutat Vella,2,el Barri Gòtic,201 a 250 cc,474
2014,1,Ciutat Vella,3,la Barceloneta,201 a 250 cc,90
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",201 a 250 cc,158
2014,2,Eixample,5,el Fort Pienc,201 a 250 cc,327
2014,2,Eixample,6,la Sagrada Família,201 a 250 cc,509
2014,2,Eixample,7,la Dreta de l'Eixample,201 a 250 cc,693
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,201 a 250 cc,559
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,201 a 250 cc,710
2014,2,Eixample,10,Sant Antoni,201 a 250 cc,415
2014,3,Sants-Montjuïc,11,el Poble Sec,201 a 250 cc,310
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,201 a 250 cc,43
2014,3,Sants-Montjuïc,13,la Marina de Port,201 a 250 cc,248
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,201 a 250 cc,117
2014,3,Sants-Montjuïc,15,Hostafrancs,201 a 250 cc,122
2014,3,Sants-Montjuïc,16,la Bordeta,201 a 250 cc,206
2014,3,Sants-Montjuïc,17,Sants - Badal,201 a 250 cc,206
2014,3,Sants-Montjuïc,18,Sants,201 a 250 cc,417
2014,4,Les Corts,19,les Corts,201 a 250 cc,671
2014,4,Les Corts,20,la Maternitat i Sant Ramon,201 a 250 cc,319
2014,4,Les Corts,21,Pedralbes,201 a 250 cc,251
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",201 a 250 cc,95
2014,5,Sarrià-Sant Gervasi,23,Sarrià,201 a 250 cc,464
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,201 a 250 cc,357
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,201 a 250 cc,480
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,201 a 250 cc,1063
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,201 a 250 cc,486
2014,6,Gràcia,28,Vallcarca i els Penitents,201 a 250 cc,192
2014,6,Gràcia,29,el Coll,201 a 250 cc,96
2014,6,Gràcia,30,la Salut,201 a 250 cc,173
2014,6,Gràcia,31,la Vila de Gràcia,201 a 250 cc,569
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,201 a 250 cc,461
2014,7,Horta-Guinardó,33,el Baix Guinardó,201 a 250 cc,300
2014,7,Horta-Guinardó,34,Can Baró,201 a 250 cc,129
2014,7,Horta-Guinardó,35,el Guinardó,201 a 250 cc,383
2014,7,Horta-Guinardó,36,la Font d'en Fargues,201 a 250 cc,134
2014,7,Horta-Guinardó,37,el Carmel,201 a 250 cc,285
2014,7,Horta-Guinardó,38,la Teixonera,201 a 250 cc,125
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,201 a 250 cc,67
2014,7,Horta-Guinardó,40,Montbau,201 a 250 cc,44
2014,7,Horta-Guinardó,41,la Vall d'Hebron,201 a 250 cc,50
2014,7,Horta-Guinardó,42,la Clota,201 a 250 cc,5
2014,7,Horta-Guinardó,43,Horta,201 a 250 cc,310
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,201 a 250 cc,216
2014,8,Nou Barris,45,Porta,201 a 250 cc,153
2014,8,Nou Barris,46,el Turó de la Peira,201 a 250 cc,91
2014,8,Nou Barris,47,Can Peguera,201 a 250 cc,13
2014,8,Nou Barris,48,la Guineueta,201 a 250 cc,145
2014,8,Nou Barris,49,Canyelles,201 a 250 cc,43
2014,8,Nou Barris,50,les Roquetes,201 a 250 cc,68
2014,8,Nou Barris,51,Verdun,201 a 250 cc,66
2014,8,Nou Barris,52,la Prosperitat,201 a 250 cc,172
2014,8,Nou Barris,53,la Trinitat Nova,201 a 250 cc,38
2014,8,Nou Barris,54,Torre Baró,201 a 250 cc,17
2014,8,Nou Barris,55,Ciutat Meridiana,201 a 250 cc,35
2014,8,Nou Barris,56,Vallbona,201 a 250 cc,10
2014,9,Sant Andreu,57,la Trinitat Vella,201 a 250 cc,56
2014,9,Sant Andreu,58,Baró de Viver,201 a 250 cc,11
2014,9,Sant Andreu,59,el Bon Pastor,201 a 250 cc,92
2014,9,Sant Andreu,60,Sant Andreu,201 a 250 cc,492
2014,9,Sant Andreu,61,la Sagrera,201 a 250 cc,213
2014,9,Sant Andreu,62,el Congrés i els Indians,201 a 250 cc,110
2014,9,Sant Andreu,63,Navas,201 a 250 cc,209
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,201 a 250 cc,344
2014,10,Sant Martí,65,el Clot,201 a 250 cc,231
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,201 a 250 cc,131
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,201 a 250 cc,133
2014,10,Sant Martí,68,el Poblenou,201 a 250 cc,292
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,201 a 250 cc,122
2014,10,Sant Martí,70,el Besòs i el Maresme,201 a 250 cc,97
2014,10,Sant Martí,71,Provençals del Poblenou,201 a 250 cc,162
2014,10,Sant Martí,72,Sant Martí de Provençals,201 a 250 cc,232
2014,10,Sant Martí,73,la Verneda i la Pau,201 a 250 cc,223
2014,99,No consta,99,No consta,201 a 250 cc,55
2014,1,Ciutat Vella,1,el Raval,251 a 300 cc,74
2014,1,Ciutat Vella,2,el Barri Gòtic,251 a 300 cc,44
2014,1,Ciutat Vella,3,la Barceloneta,251 a 300 cc,33
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",251 a 300 cc,62
2014,2,Eixample,5,el Fort Pienc,251 a 300 cc,98
2014,2,Eixample,6,la Sagrada Família,251 a 300 cc,185
2014,2,Eixample,7,la Dreta de l'Eixample,251 a 300 cc,271
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,251 a 300 cc,216
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,251 a 300 cc,265
2014,2,Eixample,10,Sant Antoni,251 a 300 cc,116
2014,3,Sants-Montjuïc,11,el Poble Sec,251 a 300 cc,99
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,251 a 300 cc,11
2014,3,Sants-Montjuïc,13,la Marina de Port,251 a 300 cc,94
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,251 a 300 cc,33
2014,3,Sants-Montjuïc,15,Hostafrancs,251 a 300 cc,49
2014,3,Sants-Montjuïc,16,la Bordeta,251 a 300 cc,52
2014,3,Sants-Montjuïc,17,Sants - Badal,251 a 300 cc,79
2014,3,Sants-Montjuïc,18,Sants,251 a 300 cc,166
2014,4,Les Corts,19,les Corts,251 a 300 cc,291
2014,4,Les Corts,20,la Maternitat i Sant Ramon,251 a 300 cc,144
2014,4,Les Corts,21,Pedralbes,251 a 300 cc,137
2014,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",251 a 300 cc,45
2014,5,Sarrià-Sant Gervasi,23,Sarrià,251 a 300 cc,272
2014,5,Sarrià-Sant Gervasi,24,les Tres Torres,251 a 300 cc,205
2014,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,251 a 300 cc,264
2014,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,251 a 300 cc,561
2014,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,251 a 300 cc,222
2014,6,Gràcia,28,Vallcarca i els Penitents,251 a 300 cc,98
2014,6,Gràcia,29,el Coll,251 a 300 cc,48
2014,6,Gràcia,30,la Salut,251 a 300 cc,73
2014,6,Gràcia,31,la Vila de Gràcia,251 a 300 cc,200
2014,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,251 a 300 cc,171
2014,7,Horta-Guinardó,33,el Baix Guinardó,251 a 300 cc,96
2014,7,Horta-Guinardó,34,Can Baró,251 a 300 cc,51
2014,7,Horta-Guinardó,35,el Guinardó,251 a 300 cc,135
2014,7,Horta-Guinardó,36,la Font d'en Fargues,251 a 300 cc,77
2014,7,Horta-Guinardó,37,el Carmel,251 a 300 cc,121
2014,7,Horta-Guinardó,38,la Teixonera,251 a 300 cc,52
2014,7,Horta-Guinardó,39,Sant Genís dels Agudells,251 a 300 cc,34
2014,7,Horta-Guinardó,40,Montbau,251 a 300 cc,15
2014,7,Horta-Guinardó,41,la Vall d'Hebron,251 a 300 cc,28
2014,7,Horta-Guinardó,42,la Clota,251 a 300 cc,1
2014,7,Horta-Guinardó,43,Horta,251 a 300 cc,122
2014,8,Nou Barris,44,Vilapicina i la Torre Llobeta,251 a 300 cc,70
2014,8,Nou Barris,45,Porta,251 a 300 cc,44
2014,8,Nou Barris,46,el Turó de la Peira,251 a 300 cc,29
2014,8,Nou Barris,47,Can Peguera,251 a 300 cc,5
2014,8,Nou Barris,48,la Guineueta,251 a 300 cc,37
2014,8,Nou Barris,49,Canyelles,251 a 300 cc,15
2014,8,Nou Barris,50,les Roquetes,251 a 300 cc,24
2014,8,Nou Barris,51,Verdun,251 a 300 cc,22
2014,8,Nou Barris,52,la Prosperitat,251 a 300 cc,57
2014,8,Nou Barris,53,la Trinitat Nova,251 a 300 cc,13
2014,8,Nou Barris,54,Torre Baró,251 a 300 cc,4
2014,8,Nou Barris,55,Ciutat Meridiana,251 a 300 cc,10
2014,8,Nou Barris,56,Vallbona,251 a 300 cc,3
2014,9,Sant Andreu,57,la Trinitat Vella,251 a 300 cc,19
2014,9,Sant Andreu,58,Baró de Viver,251 a 300 cc,9
2014,9,Sant Andreu,59,el Bon Pastor,251 a 300 cc,22
2014,9,Sant Andreu,60,Sant Andreu,251 a 300 cc,171
2014,9,Sant Andreu,61,la Sagrera,251 a 300 cc,74
2014,9,Sant Andreu,62,el Congrés i els Indians,251 a 300 cc,39
2014,9,Sant Andreu,63,Navas,251 a 300 cc,84
2014,10,Sant Martí,64,el Camp de l'Arpa del Clot,251 a 300 cc,132
2014,10,Sant Martí,65,el Clot,251 a 300 cc,70
2014,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,251 a 300 cc,58
2014,10,Sant Martí,67,la Vila Olímpica del Poblenou,251 a 300 cc,50
2014,10,Sant Martí,68,el Poblenou,251 a 300 cc,107
2014,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,251 a 300 cc,62
2014,10,Sant Martí,70,el Besòs i el Maresme,251 a 300 cc,31
2014,10,Sant Martí,71,Provençals del Poblenou,251 a 300 cc,57
2014,10,Sant Martí,72,Sant Martí de Provençals,251 a 300 cc,68
2014,10,Sant Martí,73,la Verneda i la Pau,251 a 300 cc,64
2014,99,No consta,99,No consta,251 a 300 cc,7
2014,1,Ciutat Vella,1,el Raval,301 a 500 cc,159
2014,1,Ciutat Vella,2,el Barri Gòtic,301 a 500 cc,172
2014,1,Ciutat Vella,3,la Barceloneta,301 a 500 cc,81
2014,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",301 a 500 cc,133
2014,2,Eixample,5,el Fort Pienc,301 a 500 cc,245
2014,2,Eixample,6,la Sagrada Família,301 a 500 cc,369
2014,2,Eixample,7,la Dreta de l'Eixample,301 a 500 cc,520
2014,2,Eixample,8,l'Antiga Esquerra de l'Eixample,301 a 500 cc,430
2014,2,Eixample,9,la Nova Esquerra de l'Eixample,301 a 500 cc,488
2014,2,Eixample,10,Sant Antoni,301 a 500 cc,262
2014,3,Sants-Montjuïc,11,el Poble Sec,301 a 500 cc,229
2014,3,Sants-Montjuïc,12,la Marina del Prat Vermell,301 a 500 cc,18
2014,3,Sants-Montjuïc,13,la Marina de Port,301 a 500 cc,171
2014,3,Sants-Montjuïc,14,la Font de la Guatlla,301 a 500 cc,74
2014,3,Sants-Montjuïc,15,Hostafrancs,301 a 500 cc,102
