Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Cilindrada_motos,Nombre_motos
2017,8,Nou Barris,48,la Guineueta,Fins a 75 cc,33
2017,8,Nou Barris,49,Canyelles,Fins a 75 cc,18
2017,8,Nou Barris,50,les Roquetes,Fins a 75 cc,35
2017,8,Nou Barris,51,Verdun,Fins a 75 cc,29
2017,8,Nou Barris,52,la Prosperitat,Fins a 75 cc,72
2017,8,Nou Barris,53,la Trinitat Nova,Fins a 75 cc,16
2017,8,Nou Barris,54,Torre Baró,Fins a 75 cc,18
2017,8,Nou Barris,55,Ciutat Meridiana,Fins a 75 cc,10
2017,8,Nou Barris,56,Vallbona,Fins a 75 cc,3
2017,9,Sant Andreu,57,la Trinitat Vella,Fins a 75 cc,18
2017,9,Sant Andreu,58,Baró de Viver,Fins a 75 cc,5
2017,9,Sant Andreu,59,el Bon Pastor,Fins a 75 cc,25
2017,9,Sant Andreu,60,Sant Andreu,Fins a 75 cc,166
2017,9,Sant Andreu,61,la Sagrera,Fins a 75 cc,100
2017,9,Sant Andreu,62,el Congrés i els Indians,Fins a 75 cc,50
2017,9,Sant Andreu,63,Navas,Fins a 75 cc,75
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,Fins a 75 cc,165
2017,10,Sant Martí,65,el Clot,Fins a 75 cc,68
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Fins a 75 cc,69
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,Fins a 75 cc,37
2017,10,Sant Martí,68,el Poblenou,Fins a 75 cc,98
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Fins a 75 cc,30
2017,10,Sant Martí,70,el Besòs i el Maresme,Fins a 75 cc,34
2017,10,Sant Martí,71,Provençals del Poblenou,Fins a 75 cc,50
2017,10,Sant Martí,72,Sant Martí de Provençals,Fins a 75 cc,76
2017,10,Sant Martí,73,la Verneda i la Pau,Fins a 75 cc,86
2017,99,No consta,99,No consta,Fins a 75 cc,65
2017,1,Ciutat Vella,1,el Raval,75 a 125 cc,1789
2017,1,Ciutat Vella,2,el Barri Gòtic,75 a 125 cc,2491
2017,1,Ciutat Vella,3,la Barceloneta,75 a 125 cc,1161
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",75 a 125 cc,1418
2017,2,Eixample,5,el Fort Pienc,75 a 125 cc,2310
2017,2,Eixample,6,la Sagrada Família,75 a 125 cc,3727
2017,2,Eixample,7,la Dreta de l'Eixample,75 a 125 cc,4638
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,75 a 125 cc,3997
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,75 a 125 cc,4683
2017,2,Eixample,10,Sant Antoni,75 a 125 cc,2682
2017,3,Sants-Montjuïc,11,el Poble Sec,75 a 125 cc,2177
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,75 a 125 cc,205
2017,3,Sants-Montjuïc,13,la Marina de Port,75 a 125 cc,1872
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,75 a 125 cc,727
2017,3,Sants-Montjuïc,15,Hostafrancs,75 a 125 cc,949
2017,3,Sants-Montjuïc,16,la Bordeta,75 a 125 cc,1198
2017,3,Sants-Montjuïc,17,Sants - Badal,75 a 125 cc,1446
2017,3,Sants-Montjuïc,18,Sants,75 a 125 cc,2733
2017,4,Les Corts,19,les Corts,75 a 125 cc,4136
2017,4,Les Corts,20,la Maternitat i Sant Ramon,75 a 125 cc,2086
2017,4,Les Corts,21,Pedralbes,75 a 125 cc,1579
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",75 a 125 cc,389
2017,5,Sarrià-Sant Gervasi,23,Sarrià,75 a 125 cc,3091
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,75 a 125 cc,2378
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,75 a 125 cc,3580
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,75 a 125 cc,6948
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,75 a 125 cc,3620
2017,6,Gràcia,28,Vallcarca i els Penitents,75 a 125 cc,1534
2017,6,Gràcia,29,el Coll,75 a 125 cc,727
2017,6,Gràcia,30,la Salut,75 a 125 cc,1357
2017,6,Gràcia,31,la Vila de Gràcia,75 a 125 cc,4340
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,75 a 125 cc,3031
2017,7,Horta-Guinardó,33,el Baix Guinardó,75 a 125 cc,2031
2017,7,Horta-Guinardó,34,Can Baró,75 a 125 cc,914
2017,7,Horta-Guinardó,35,el Guinardó,75 a 125 cc,2584
2017,7,Horta-Guinardó,36,la Font d'en Fargues,75 a 125 cc,1071
2017,7,Horta-Guinardó,37,el Carmel,75 a 125 cc,2420
2017,7,Horta-Guinardó,38,la Teixonera,75 a 125 cc,869
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,75 a 125 cc,443
2017,7,Horta-Guinardó,40,Montbau,75 a 125 cc,261
2017,7,Horta-Guinardó,41,la Vall d'Hebron,75 a 125 cc,346
2017,7,Horta-Guinardó,42,la Clota,75 a 125 cc,39
2017,7,Horta-Guinardó,43,Horta,75 a 125 cc,1855
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,75 a 125 cc,1459
2017,8,Nou Barris,45,Porta,75 a 125 cc,1210
2017,8,Nou Barris,46,el Turó de la Peira,75 a 125 cc,694
2017,8,Nou Barris,47,Can Peguera,75 a 125 cc,124
2017,8,Nou Barris,48,la Guineueta,75 a 125 cc,727
2017,8,Nou Barris,49,Canyelles,75 a 125 cc,378
2017,8,Nou Barris,50,les Roquetes,75 a 125 cc,725
2017,8,Nou Barris,51,Verdun,75 a 125 cc,565
2017,8,Nou Barris,52,la Prosperitat,75 a 125 cc,1328
2017,8,Nou Barris,53,la Trinitat Nova,75 a 125 cc,281
2017,8,Nou Barris,54,Torre Baró,75 a 125 cc,136
2017,8,Nou Barris,55,Ciutat Meridiana,75 a 125 cc,275
2017,8,Nou Barris,56,Vallbona,75 a 125 cc,62
2017,9,Sant Andreu,57,la Trinitat Vella,75 a 125 cc,382
2017,9,Sant Andreu,58,Baró de Viver,75 a 125 cc,113
2017,9,Sant Andreu,59,el Bon Pastor,75 a 125 cc,617
2017,9,Sant Andreu,60,Sant Andreu,75 a 125 cc,3384
2017,9,Sant Andreu,61,la Sagrera,75 a 125 cc,1594
2017,9,Sant Andreu,62,el Congrés i els Indians,75 a 125 cc,778
2017,9,Sant Andreu,63,Navas,75 a 125 cc,1295
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,75 a 125 cc,2485
2017,10,Sant Martí,65,el Clot,75 a 125 cc,1650
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,75 a 125 cc,1025
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,75 a 125 cc,787
2017,10,Sant Martí,68,el Poblenou,75 a 125 cc,2091
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,75 a 125 cc,844
2017,10,Sant Martí,70,el Besòs i el Maresme,75 a 125 cc,787
2017,10,Sant Martí,71,Provençals del Poblenou,75 a 125 cc,1257
2017,10,Sant Martí,72,Sant Martí de Provençals,75 a 125 cc,1394
2017,10,Sant Martí,73,la Verneda i la Pau,75 a 125 cc,1329
2017,99,No consta,99,No consta,75 a 125 cc,166
2017,1,Ciutat Vella,1,el Raval,126 a 200,212
2017,1,Ciutat Vella,2,el Barri Gòtic,126 a 200,229
2017,1,Ciutat Vella,3,la Barceloneta,126 a 200,129
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",126 a 200,179
2017,2,Eixample,5,el Fort Pienc,126 a 200,305
2017,2,Eixample,6,la Sagrada Família,126 a 200,512
2017,2,Eixample,7,la Dreta de l'Eixample,126 a 200,747
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,126 a 200,669
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,126 a 200,691
2017,2,Eixample,10,Sant Antoni,126 a 200,387
2017,3,Sants-Montjuïc,11,el Poble Sec,126 a 200,336
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,126 a 200,27
2017,3,Sants-Montjuïc,13,la Marina de Port,126 a 200,200
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,126 a 200,94
2017,3,Sants-Montjuïc,15,Hostafrancs,126 a 200,121
2017,3,Sants-Montjuïc,16,la Bordeta,126 a 200,127
2017,3,Sants-Montjuïc,17,Sants - Badal,126 a 200,188
2017,3,Sants-Montjuïc,18,Sants,126 a 200,339
2017,4,Les Corts,19,les Corts,126 a 200,637
2017,4,Les Corts,20,la Maternitat i Sant Ramon,126 a 200,289
2017,4,Les Corts,21,Pedralbes,126 a 200,328
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",126 a 200,91
2017,5,Sarrià-Sant Gervasi,23,Sarrià,126 a 200,607
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,126 a 200,462
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,126 a 200,669
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,126 a 200,1306
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,126 a 200,606
2017,6,Gràcia,28,Vallcarca i els Penitents,126 a 200,269
2017,6,Gràcia,29,el Coll,126 a 200,97
2017,6,Gràcia,30,la Salut,126 a 200,202
2017,6,Gràcia,31,la Vila de Gràcia,126 a 200,621
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,126 a 200,428
2017,7,Horta-Guinardó,33,el Baix Guinardó,126 a 200,274
2017,7,Horta-Guinardó,34,Can Baró,126 a 200,129
2017,7,Horta-Guinardó,35,el Guinardó,126 a 200,399
2017,7,Horta-Guinardó,36,la Font d'en Fargues,126 a 200,142
2017,7,Horta-Guinardó,37,el Carmel,126 a 200,270
2017,7,Horta-Guinardó,38,la Teixonera,126 a 200,111
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,126 a 200,61
2017,7,Horta-Guinardó,40,Montbau,126 a 200,31
2017,7,Horta-Guinardó,41,la Vall d'Hebron,126 a 200,35
2017,7,Horta-Guinardó,42,la Clota,126 a 200,5
2017,7,Horta-Guinardó,43,Horta,126 a 200,263
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,126 a 200,161
2017,8,Nou Barris,45,Porta,126 a 200,123
2017,8,Nou Barris,46,el Turó de la Peira,126 a 200,65
2017,8,Nou Barris,47,Can Peguera,126 a 200,11
2017,8,Nou Barris,48,la Guineueta,126 a 200,78
2017,8,Nou Barris,49,Canyelles,126 a 200,29
2017,8,Nou Barris,50,les Roquetes,126 a 200,64
2017,8,Nou Barris,51,Verdun,126 a 200,54
2017,8,Nou Barris,52,la Prosperitat,126 a 200,108
2017,8,Nou Barris,53,la Trinitat Nova,126 a 200,22
2017,8,Nou Barris,54,Torre Baró,126 a 200,9
2017,8,Nou Barris,55,Ciutat Meridiana,126 a 200,33
2017,8,Nou Barris,56,Vallbona,126 a 200,6
2017,9,Sant Andreu,57,la Trinitat Vella,126 a 200,33
2017,9,Sant Andreu,58,Baró de Viver,126 a 200,9
2017,9,Sant Andreu,59,el Bon Pastor,126 a 200,46
2017,9,Sant Andreu,60,Sant Andreu,126 a 200,350
2017,9,Sant Andreu,61,la Sagrera,126 a 200,195
2017,9,Sant Andreu,62,el Congrés i els Indians,126 a 200,98
2017,9,Sant Andreu,63,Navas,126 a 200,173
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,126 a 200,338
2017,10,Sant Martí,65,el Clot,126 a 200,202
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,126 a 200,148
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,126 a 200,112
2017,10,Sant Martí,68,el Poblenou,126 a 200,248
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,126 a 200,99
2017,10,Sant Martí,70,el Besòs i el Maresme,126 a 200,71
2017,10,Sant Martí,71,Provençals del Poblenou,126 a 200,113
2017,10,Sant Martí,72,Sant Martí de Provençals,126 a 200,175
2017,10,Sant Martí,73,la Verneda i la Pau,126 a 200,131
2017,99,No consta,99,No consta,126 a 200,43
2017,1,Ciutat Vella,1,el Raval,201 a 250 cc,229
2017,1,Ciutat Vella,2,el Barri Gòtic,201 a 250 cc,413
2017,1,Ciutat Vella,3,la Barceloneta,201 a 250 cc,98
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",201 a 250 cc,162
2017,2,Eixample,5,el Fort Pienc,201 a 250 cc,306
2017,2,Eixample,6,la Sagrada Família,201 a 250 cc,509
2017,2,Eixample,7,la Dreta de l'Eixample,201 a 250 cc,671
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,201 a 250 cc,539
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,201 a 250 cc,656
2017,2,Eixample,10,Sant Antoni,201 a 250 cc,389
2017,3,Sants-Montjuïc,11,el Poble Sec,201 a 250 cc,306
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,201 a 250 cc,42
2017,3,Sants-Montjuïc,13,la Marina de Port,201 a 250 cc,268
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,201 a 250 cc,111
2017,3,Sants-Montjuïc,15,Hostafrancs,201 a 250 cc,116
2017,3,Sants-Montjuïc,16,la Bordeta,201 a 250 cc,196
2017,3,Sants-Montjuïc,17,Sants - Badal,201 a 250 cc,222
2017,3,Sants-Montjuïc,18,Sants,201 a 250 cc,410
2017,4,Les Corts,19,les Corts,201 a 250 cc,634
2017,4,Les Corts,20,la Maternitat i Sant Ramon,201 a 250 cc,306
2017,4,Les Corts,21,Pedralbes,201 a 250 cc,239
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",201 a 250 cc,100
2017,5,Sarrià-Sant Gervasi,23,Sarrià,201 a 250 cc,483
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,201 a 250 cc,374
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,201 a 250 cc,478
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,201 a 250 cc,999
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,201 a 250 cc,486
2017,6,Gràcia,28,Vallcarca i els Penitents,201 a 250 cc,194
2017,6,Gràcia,29,el Coll,201 a 250 cc,95
2017,6,Gràcia,30,la Salut,201 a 250 cc,149
2017,6,Gràcia,31,la Vila de Gràcia,201 a 250 cc,539
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,201 a 250 cc,429
2017,7,Horta-Guinardó,33,el Baix Guinardó,201 a 250 cc,285
2017,7,Horta-Guinardó,34,Can Baró,201 a 250 cc,126
2017,7,Horta-Guinardó,35,el Guinardó,201 a 250 cc,393
2017,7,Horta-Guinardó,36,la Font d'en Fargues,201 a 250 cc,143
2017,7,Horta-Guinardó,37,el Carmel,201 a 250 cc,285
2017,7,Horta-Guinardó,38,la Teixonera,201 a 250 cc,135
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,201 a 250 cc,65
2017,7,Horta-Guinardó,40,Montbau,201 a 250 cc,44
2017,7,Horta-Guinardó,41,la Vall d'Hebron,201 a 250 cc,42
2017,7,Horta-Guinardó,42,la Clota,201 a 250 cc,5
2017,7,Horta-Guinardó,43,Horta,201 a 250 cc,299
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,201 a 250 cc,221
2017,8,Nou Barris,45,Porta,201 a 250 cc,148
2017,8,Nou Barris,46,el Turó de la Peira,201 a 250 cc,91
2017,8,Nou Barris,47,Can Peguera,201 a 250 cc,13
2017,8,Nou Barris,48,la Guineueta,201 a 250 cc,134
2017,8,Nou Barris,49,Canyelles,201 a 250 cc,40
2017,8,Nou Barris,50,les Roquetes,201 a 250 cc,68
2017,8,Nou Barris,51,Verdun,201 a 250 cc,69
2017,8,Nou Barris,52,la Prosperitat,201 a 250 cc,169
2017,8,Nou Barris,53,la Trinitat Nova,201 a 250 cc,35
2017,8,Nou Barris,54,Torre Baró,201 a 250 cc,16
2017,8,Nou Barris,55,Ciutat Meridiana,201 a 250 cc,33
2017,8,Nou Barris,56,Vallbona,201 a 250 cc,12
2017,9,Sant Andreu,57,la Trinitat Vella,201 a 250 cc,58
2017,9,Sant Andreu,58,Baró de Viver,201 a 250 cc,10
2017,9,Sant Andreu,59,el Bon Pastor,201 a 250 cc,75
2017,9,Sant Andreu,60,Sant Andreu,201 a 250 cc,433
2017,9,Sant Andreu,61,la Sagrera,201 a 250 cc,184
2017,9,Sant Andreu,62,el Congrés i els Indians,201 a 250 cc,114
2017,9,Sant Andreu,63,Navas,201 a 250 cc,198
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,201 a 250 cc,331
2017,10,Sant Martí,65,el Clot,201 a 250 cc,222
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,201 a 250 cc,141
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,201 a 250 cc,121
2017,10,Sant Martí,68,el Poblenou,201 a 250 cc,284
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,201 a 250 cc,112
2017,10,Sant Martí,70,el Besòs i el Maresme,201 a 250 cc,94
2017,10,Sant Martí,71,Provençals del Poblenou,201 a 250 cc,168
2017,10,Sant Martí,72,Sant Martí de Provençals,201 a 250 cc,223
2017,10,Sant Martí,73,la Verneda i la Pau,201 a 250 cc,216
2017,99,No consta,99,No consta,201 a 250 cc,44
2017,1,Ciutat Vella,1,el Raval,251 a 300 cc,98
2017,1,Ciutat Vella,2,el Barri Gòtic,251 a 300 cc,55
2017,1,Ciutat Vella,3,la Barceloneta,251 a 300 cc,54
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",251 a 300 cc,84
2017,2,Eixample,5,el Fort Pienc,251 a 300 cc,167
2017,2,Eixample,6,la Sagrada Família,251 a 300 cc,255
2017,2,Eixample,7,la Dreta de l'Eixample,251 a 300 cc,400
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,251 a 300 cc,341
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,251 a 300 cc,385
2017,2,Eixample,10,Sant Antoni,251 a 300 cc,191
2017,3,Sants-Montjuïc,11,el Poble Sec,251 a 300 cc,155
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,251 a 300 cc,17
2017,3,Sants-Montjuïc,13,la Marina de Port,251 a 300 cc,126
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,251 a 300 cc,54
2017,3,Sants-Montjuïc,15,Hostafrancs,251 a 300 cc,65
2017,3,Sants-Montjuïc,16,la Bordeta,251 a 300 cc,87
2017,3,Sants-Montjuïc,17,Sants - Badal,251 a 300 cc,122
2017,3,Sants-Montjuïc,18,Sants,251 a 300 cc,238
2017,4,Les Corts,19,les Corts,251 a 300 cc,411
2017,4,Les Corts,20,la Maternitat i Sant Ramon,251 a 300 cc,185
2017,4,Les Corts,21,Pedralbes,251 a 300 cc,177
2017,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",251 a 300 cc,71
2017,5,Sarrià-Sant Gervasi,23,Sarrià,251 a 300 cc,378
2017,5,Sarrià-Sant Gervasi,24,les Tres Torres,251 a 300 cc,276
2017,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,251 a 300 cc,390
2017,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,251 a 300 cc,735
2017,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,251 a 300 cc,324
2017,6,Gràcia,28,Vallcarca i els Penitents,251 a 300 cc,149
2017,6,Gràcia,29,el Coll,251 a 300 cc,63
2017,6,Gràcia,30,la Salut,251 a 300 cc,107
2017,6,Gràcia,31,la Vila de Gràcia,251 a 300 cc,307
2017,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,251 a 300 cc,243
2017,7,Horta-Guinardó,33,el Baix Guinardó,251 a 300 cc,157
2017,7,Horta-Guinardó,34,Can Baró,251 a 300 cc,73
2017,7,Horta-Guinardó,35,el Guinardó,251 a 300 cc,223
2017,7,Horta-Guinardó,36,la Font d'en Fargues,251 a 300 cc,108
2017,7,Horta-Guinardó,37,el Carmel,251 a 300 cc,188
2017,7,Horta-Guinardó,38,la Teixonera,251 a 300 cc,90
2017,7,Horta-Guinardó,39,Sant Genís dels Agudells,251 a 300 cc,47
2017,7,Horta-Guinardó,40,Montbau,251 a 300 cc,28
2017,7,Horta-Guinardó,41,la Vall d'Hebron,251 a 300 cc,40
2017,7,Horta-Guinardó,42,la Clota,251 a 300 cc,3
2017,7,Horta-Guinardó,43,Horta,251 a 300 cc,173
2017,8,Nou Barris,44,Vilapicina i la Torre Llobeta,251 a 300 cc,108
2017,8,Nou Barris,45,Porta,251 a 300 cc,72
2017,8,Nou Barris,46,el Turó de la Peira,251 a 300 cc,52
2017,8,Nou Barris,47,Can Peguera,251 a 300 cc,11
2017,8,Nou Barris,48,la Guineueta,251 a 300 cc,62
2017,8,Nou Barris,49,Canyelles,251 a 300 cc,33
2017,8,Nou Barris,50,les Roquetes,251 a 300 cc,36
2017,8,Nou Barris,51,Verdun,251 a 300 cc,33
2017,8,Nou Barris,52,la Prosperitat,251 a 300 cc,99
2017,8,Nou Barris,53,la Trinitat Nova,251 a 300 cc,25
2017,8,Nou Barris,54,Torre Baró,251 a 300 cc,4
2017,8,Nou Barris,55,Ciutat Meridiana,251 a 300 cc,20
2017,8,Nou Barris,56,Vallbona,251 a 300 cc,1
2017,9,Sant Andreu,57,la Trinitat Vella,251 a 300 cc,22
2017,9,Sant Andreu,58,Baró de Viver,251 a 300 cc,6
2017,9,Sant Andreu,59,el Bon Pastor,251 a 300 cc,53
2017,9,Sant Andreu,60,Sant Andreu,251 a 300 cc,281
2017,9,Sant Andreu,61,la Sagrera,251 a 300 cc,125
2017,9,Sant Andreu,62,el Congrés i els Indians,251 a 300 cc,53
2017,9,Sant Andreu,63,Navas,251 a 300 cc,104
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,251 a 300 cc,175
2017,10,Sant Martí,65,el Clot,251 a 300 cc,111
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,251 a 300 cc,85
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,251 a 300 cc,93
2017,10,Sant Martí,68,el Poblenou,251 a 300 cc,176
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,251 a 300 cc,85
2017,10,Sant Martí,70,el Besòs i el Maresme,251 a 300 cc,51
2017,10,Sant Martí,71,Provençals del Poblenou,251 a 300 cc,94
2017,10,Sant Martí,72,Sant Martí de Provençals,251 a 300 cc,114
2017,10,Sant Martí,73,la Verneda i la Pau,251 a 300 cc,106
2017,99,No consta,99,No consta,251 a 300 cc,10
2017,1,Ciutat Vella,1,el Raval,301 a 500 cc,193
2017,1,Ciutat Vella,2,el Barri Gòtic,301 a 500 cc,161
2017,1,Ciutat Vella,3,la Barceloneta,301 a 500 cc,101
2017,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",301 a 500 cc,150
2017,2,Eixample,5,el Fort Pienc,301 a 500 cc,263
2017,2,Eixample,6,la Sagrada Família,301 a 500 cc,411
2017,2,Eixample,7,la Dreta de l'Eixample,301 a 500 cc,554
2017,2,Eixample,8,l'Antiga Esquerra de l'Eixample,301 a 500 cc,459
2017,2,Eixample,9,la Nova Esquerra de l'Eixample,301 a 500 cc,532
2017,2,Eixample,10,Sant Antoni,301 a 500 cc,307
2017,3,Sants-Montjuïc,11,el Poble Sec,301 a 500 cc,251
2017,3,Sants-Montjuïc,12,la Marina del Prat Vermell,301 a 500 cc,20
2017,3,Sants-Montjuïc,13,la Marina de Port,301 a 500 cc,238
2017,3,Sants-Montjuïc,14,la Font de la Guatlla,301 a 500 cc,95
2017,3,Sants-Montjuïc,15,Hostafrancs,301 a 500 cc,124
