Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Tipologia_parc,Nombre_vehicles
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Ciclomotors,2051
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Ciclomotors,1228
2015,6,Gràcia,28,Vallcarca i els Penitents,Ciclomotors,659
2015,6,Gràcia,29,el Coll,Ciclomotors,323
2015,6,Gràcia,30,la Salut,Ciclomotors,577
2015,6,Gràcia,31,la Vila de Gràcia,Ciclomotors,1915
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Ciclomotors,1383
2015,7,Horta-Guinardó,33,el Baix Guinardó,Ciclomotors,1055
2015,7,Horta-Guinardó,34,Can Baró,Ciclomotors,526
2015,7,Horta-Guinardó,35,el Guinardó,Ciclomotors,1315
2015,7,Horta-Guinardó,36,la Font d'en Fargues,Ciclomotors,413
2015,7,Horta-Guinardó,37,el Carmel,Ciclomotors,1549
2015,7,Horta-Guinardó,38,la Teixonera,Ciclomotors,532
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Ciclomotors,267
2015,7,Horta-Guinardó,40,Montbau,Ciclomotors,123
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Ciclomotors,158
2015,7,Horta-Guinardó,42,la Clota,Ciclomotors,31
2015,7,Horta-Guinardó,43,Horta,Ciclomotors,912
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Ciclomotors,787
2015,8,Nou Barris,45,Porta,Ciclomotors,698
2015,8,Nou Barris,46,el Turó de la Peira,Ciclomotors,473
2015,8,Nou Barris,47,Can Peguera,Ciclomotors,130
2015,8,Nou Barris,48,la Guineueta,Ciclomotors,406
2015,8,Nou Barris,49,Canyelles,Ciclomotors,268
2015,8,Nou Barris,50,les Roquetes,Ciclomotors,528
2015,8,Nou Barris,51,Verdun,Ciclomotors,363
2015,8,Nou Barris,52,la Prosperitat,Ciclomotors,782
2015,8,Nou Barris,53,la Trinitat Nova,Ciclomotors,275
2015,8,Nou Barris,54,Torre Baró,Ciclomotors,136
2015,8,Nou Barris,55,Ciutat Meridiana,Ciclomotors,279
2015,8,Nou Barris,56,Vallbona,Ciclomotors,69
2015,9,Sant Andreu,57,la Trinitat Vella,Ciclomotors,378
2015,9,Sant Andreu,58,Baró de Viver,Ciclomotors,79
2015,9,Sant Andreu,59,el Bon Pastor,Ciclomotors,358
2015,9,Sant Andreu,60,Sant Andreu,Ciclomotors,1644
2015,9,Sant Andreu,61,la Sagrera,Ciclomotors,953
2015,9,Sant Andreu,62,el Congrés i els Indians,Ciclomotors,399
2015,9,Sant Andreu,63,Navas,Ciclomotors,728
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Ciclomotors,1351
2015,10,Sant Martí,65,el Clot,Ciclomotors,963
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Ciclomotors,536
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Ciclomotors,310
2015,10,Sant Martí,68,el Poblenou,Ciclomotors,974
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Ciclomotors,216
2015,10,Sant Martí,70,el Besòs i el Maresme,Ciclomotors,695
2015,10,Sant Martí,71,Provençals del Poblenou,Ciclomotors,646
2015,10,Sant Martí,72,Sant Martí de Provençals,Ciclomotors,744
2015,10,Sant Martí,73,la Verneda i la Pau,Ciclomotors,999
2015,99,No consta,99,No consta,Ciclomotors,150
2015,1,Ciutat Vella,1,el Raval,Furgonetes,892
2015,1,Ciutat Vella,2,el Barri Gòtic,Furgonetes,1474
2015,1,Ciutat Vella,3,la Barceloneta,Furgonetes,609
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Furgonetes,517
2015,2,Eixample,5,el Fort Pienc,Furgonetes,796
2015,2,Eixample,6,la Sagrada Família,Furgonetes,1031
2015,2,Eixample,7,la Dreta de l'Eixample,Furgonetes,1911
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Furgonetes,1277
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Furgonetes,2519
2015,2,Eixample,10,Sant Antoni,Furgonetes,857
2015,3,Sants-Montjuïc,11,el Poble Sec,Furgonetes,981
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Furgonetes,850
2015,3,Sants-Montjuïc,13,la Marina de Port,Furgonetes,680
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Furgonetes,767
2015,3,Sants-Montjuïc,15,Hostafrancs,Furgonetes,419
2015,3,Sants-Montjuïc,16,la Bordeta,Furgonetes,490
2015,3,Sants-Montjuïc,17,Sants - Badal,Furgonetes,551
2015,3,Sants-Montjuïc,18,Sants,Furgonetes,969
2015,4,Les Corts,19,les Corts,Furgonetes,1331
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Furgonetes,609
2015,4,Les Corts,21,Pedralbes,Furgonetes,276
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Furgonetes,190
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Furgonetes,577
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Furgonetes,370
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Furgonetes,521
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Furgonetes,1311
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Furgonetes,582
2015,6,Gràcia,28,Vallcarca i els Penitents,Furgonetes,353
2015,6,Gràcia,29,el Coll,Furgonetes,139
2015,6,Gràcia,30,la Salut,Furgonetes,262
2015,6,Gràcia,31,la Vila de Gràcia,Furgonetes,1031
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Furgonetes,682
2015,7,Horta-Guinardó,33,el Baix Guinardó,Furgonetes,594
2015,7,Horta-Guinardó,34,Can Baró,Furgonetes,208
2015,7,Horta-Guinardó,35,el Guinardó,Furgonetes,896
2015,7,Horta-Guinardó,36,la Font d'en Fargues,Furgonetes,277
2015,7,Horta-Guinardó,37,el Carmel,Furgonetes,648
2015,7,Horta-Guinardó,38,la Teixonera,Furgonetes,284
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Furgonetes,179
2015,7,Horta-Guinardó,40,Montbau,Furgonetes,99
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Furgonetes,131
2015,7,Horta-Guinardó,42,la Clota,Furgonetes,42
2015,7,Horta-Guinardó,43,Horta,Furgonetes,612
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Furgonetes,592
2015,8,Nou Barris,45,Porta,Furgonetes,506
2015,8,Nou Barris,46,el Turó de la Peira,Furgonetes,287
2015,8,Nou Barris,47,Can Peguera,Furgonetes,60
2015,8,Nou Barris,48,la Guineueta,Furgonetes,266
2015,8,Nou Barris,49,Canyelles,Furgonetes,163
2015,8,Nou Barris,50,les Roquetes,Furgonetes,438
2015,8,Nou Barris,51,Verdun,Furgonetes,276
2015,8,Nou Barris,52,la Prosperitat,Furgonetes,651
2015,8,Nou Barris,53,la Trinitat Nova,Furgonetes,189
2015,8,Nou Barris,54,Torre Baró,Furgonetes,112
2015,8,Nou Barris,55,Ciutat Meridiana,Furgonetes,227
2015,8,Nou Barris,56,Vallbona,Furgonetes,46
2015,9,Sant Andreu,57,la Trinitat Vella,Furgonetes,279
2015,9,Sant Andreu,58,Baró de Viver,Furgonetes,67
2015,9,Sant Andreu,59,el Bon Pastor,Furgonetes,835
2015,9,Sant Andreu,60,Sant Andreu,Furgonetes,1281
2015,9,Sant Andreu,61,la Sagrera,Furgonetes,586
2015,9,Sant Andreu,62,el Congrés i els Indians,Furgonetes,309
2015,9,Sant Andreu,63,Navas,Furgonetes,497
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Furgonetes,877
2015,10,Sant Martí,65,el Clot,Furgonetes,579
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Furgonetes,928
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Furgonetes,253
2015,10,Sant Martí,68,el Poblenou,Furgonetes,829
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Furgonetes,258
2015,10,Sant Martí,70,el Besòs i el Maresme,Furgonetes,520
2015,10,Sant Martí,71,Provençals del Poblenou,Furgonetes,886
2015,10,Sant Martí,72,Sant Martí de Provençals,Furgonetes,567
2015,10,Sant Martí,73,la Verneda i la Pau,Furgonetes,688
2015,99,No consta,99,No consta,Furgonetes,102
2015,1,Ciutat Vella,1,el Raval,Camions,416
2015,1,Ciutat Vella,2,el Barri Gòtic,Camions,1052
2015,1,Ciutat Vella,3,la Barceloneta,Camions,190
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Camions,170
2015,2,Eixample,5,el Fort Pienc,Camions,325
2015,2,Eixample,6,la Sagrada Família,Camions,371
2015,2,Eixample,7,la Dreta de l'Eixample,Camions,1214
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Camions,691
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Camions,643
2015,2,Eixample,10,Sant Antoni,Camions,322
2015,3,Sants-Montjuïc,11,el Poble Sec,Camions,392
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Camions,1672
2015,3,Sants-Montjuïc,13,la Marina de Port,Camions,507
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Camions,370
2015,3,Sants-Montjuïc,15,Hostafrancs,Camions,324
2015,3,Sants-Montjuïc,16,la Bordeta,Camions,191
2015,3,Sants-Montjuïc,17,Sants - Badal,Camions,203
2015,3,Sants-Montjuïc,18,Sants,Camions,440
2015,4,Les Corts,19,les Corts,Camions,573
2015,4,Les Corts,20,la Maternitat i Sant Ramon,Camions,268
2015,4,Les Corts,21,Pedralbes,Camions,110
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Camions,59
2015,5,Sarrià-Sant Gervasi,23,Sarrià,Camions,170
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,Camions,127
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Camions,151
2015,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Camions,493
2015,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Camions,142
2015,6,Gràcia,28,Vallcarca i els Penitents,Camions,102
2015,6,Gràcia,29,el Coll,Camions,61
2015,6,Gràcia,30,la Salut,Camions,75
2015,6,Gràcia,31,la Vila de Gràcia,Camions,407
2015,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Camions,203
2015,7,Horta-Guinardó,33,el Baix Guinardó,Camions,190
2015,7,Horta-Guinardó,34,Can Baró,Camions,94
2015,7,Horta-Guinardó,35,el Guinardó,Camions,399
2015,7,Horta-Guinardó,36,la Font d'en Fargues,Camions,99
2015,7,Horta-Guinardó,37,el Carmel,Camions,302
2015,7,Horta-Guinardó,38,la Teixonera,Camions,102
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,Camions,56
2015,7,Horta-Guinardó,40,Montbau,Camions,31
2015,7,Horta-Guinardó,41,la Vall d'Hebron,Camions,41
2015,7,Horta-Guinardó,42,la Clota,Camions,19
2015,7,Horta-Guinardó,43,Horta,Camions,249
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Camions,258
2015,8,Nou Barris,45,Porta,Camions,213
2015,8,Nou Barris,46,el Turó de la Peira,Camions,89
2015,8,Nou Barris,47,Can Peguera,Camions,22
2015,8,Nou Barris,48,la Guineueta,Camions,110
2015,8,Nou Barris,49,Canyelles,Camions,73
2015,8,Nou Barris,50,les Roquetes,Camions,205
2015,8,Nou Barris,51,Verdun,Camions,125
2015,8,Nou Barris,52,la Prosperitat,Camions,289
2015,8,Nou Barris,53,la Trinitat Nova,Camions,74
2015,8,Nou Barris,54,Torre Baró,Camions,67
2015,8,Nou Barris,55,Ciutat Meridiana,Camions,128
2015,8,Nou Barris,56,Vallbona,Camions,26
2015,9,Sant Andreu,57,la Trinitat Vella,Camions,110
2015,9,Sant Andreu,58,Baró de Viver,Camions,37
2015,9,Sant Andreu,59,el Bon Pastor,Camions,829
2015,9,Sant Andreu,60,Sant Andreu,Camions,466
2015,9,Sant Andreu,61,la Sagrera,Camions,253
2015,9,Sant Andreu,62,el Congrés i els Indians,Camions,87
2015,9,Sant Andreu,63,Navas,Camions,162
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,Camions,365
2015,10,Sant Martí,65,el Clot,Camions,255
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Camions,497
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,Camions,105
2015,10,Sant Martí,68,el Poblenou,Camions,377
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Camions,129
2015,10,Sant Martí,70,el Besòs i el Maresme,Camions,293
2015,10,Sant Martí,71,Provençals del Poblenou,Camions,430
2015,10,Sant Martí,72,Sant Martí de Provençals,Camions,200
2015,10,Sant Martí,73,la Verneda i la Pau,Camions,324
2015,99,No consta,99,No consta,Camions,149
2015,1,Ciutat Vella,1,el Raval,Altres vehicles,347
2015,1,Ciutat Vella,2,el Barri Gòtic,Altres vehicles,388
2015,1,Ciutat Vella,3,la Barceloneta,Altres vehicles,94
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Altres vehicles,201
2015,2,Eixample,5,el Fort Pienc,Altres vehicles,409
2015,2,Eixample,6,la Sagrada Família,Altres vehicles,456
2015,2,Eixample,7,la Dreta de l'Eixample,Altres vehicles,1872
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Altres vehicles,484
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,Altres vehicles,457
2015,2,Eixample,10,Sant Antoni,Altres vehicles,360
2015,3,Sants-Montjuïc,11,el Poble Sec,Altres vehicles,253
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Altres vehicles,3521
2015,3,Sants-Montjuïc,13,la Marina de Port,Altres vehicles,348
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,Altres vehicles,98
2015,3,Sants-Montjuïc,15,Hostafrancs,Altres vehicles,147
2015,3,Sants-Montjuïc,16,la Bordeta,Altres vehicles,152
2015,3,Sants-Montjuïc,17,Sants - Badal,Altres vehicles,146
2015,3,Sants-Montjuïc,18,Sants,Altres vehicles,324
